,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
8000,21-36444,Ville d'Avignon,None,,,FRL06,Hôtel de Ville,84045,Avignon,,(+33) 4-90-80-83-14,,,commande.publique@mairie-avignon.com,https://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,True,,False,True
8001,21-36445,CPAM LILLE-DOUAI,None,M. Général Le Directeur,,,"2, rue d'Iéna",59895,Lille cedex 9,,03-20-42-34-36,,,marches.cpam-lille-douai@assurance-maladie.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8002,21-36446,CA DE BETHUNE BRUAY ARTOIS LYS ROMANE,None,,,FRE12,"100, avenue de Londres CS 40548",62411,BETHUNE,,,,,marches.publics@bethunebruay.fr,http://www.bethunebruay.fr,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,,False,True,,False,True
8003,21-36447,Tous Unis en Normandie,88456295000011,,"Stéphanie LECAS, Anais CUSSIGH, Baptiste SEMICHON",FRD11,"Région Normandie, 5 rue Robert Schuman, CS 21129",76174,Rouen,,(+33) 2-31-06-98-13,,,stephanie.lecas@normandie.fr,http://www.e-marchespublics.com,http://www.e-marchespublics.com,,,,,False,True,,False,True
8004,21-36450,Antenne de Strasbourg,None,M. SCHOTT François,François Schott Direction Départementale des Territoires,,20 place des Halles - Immeuble Europe (8ème étage),67000,Strasbourg,,06-48-55-75-07,,,francois.schott@meuse.gouv.fr,,,,,,,False,False,,False,False
8005,21-36451,MINDEF/EMA/DC SCA/PFAF CO Rennes,None,,,FRH03,BP 22,35998,Rennes cedex 9,,(+33) -12-23-44-60-11,,,pfaf-co-baps3.cds.fct@intradef.gouv.fr,http://marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=726349&orgAcronyme=g7h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=726349&orgAcronyme=g7h,,False,True,,False,True
8006,21-36453,CH Annecy Genevois,None,"Mme PERILLAT Corinne, Cellule des Marchés et des Contrats",,,EPAGNY METZ-TESSY BP 90074,74374,PRINGY CEDEX,,04-50-63-61-83,,04-50-63-60-77,cperillatbottone@ch-annecygenevois.fr,https://achat-sante.com,https://achat-sante.safetender.com,,,,,False,False,,False,False
8007,21-36454,CA MACONNAIS BEAUJOLAIS AGGLOMERATION,None,"Mme HABOUZIT Elodie, Responsable commande publique",,,"67 esplanade du Breuil, CS 20811",71011,Mâcon,,03-85-21-07-70,,,marchespublics@mb-agglo.com,,,,,,,False,False,,False,False
8008,21-36456,VILLE DE PARIS,None,"Mme Yenbou Malika, Cheffe de la SLA des 11ème et 12ème arrondissements",,,Direction Constructions publiques et Architecture - SLA 11/12 - 212 avenue Daumesnil,75012,Paris,,,,,manuele.havard@paris.fr,https://marches.maximilien.fr,,,,,,False,False,,False,False
8009,21-36458,CROUS d'Aix Marseille,None,"Mme Alice Loeuille, gestion patrimoine",,,31 avenue Jules Ferry,13621,Aix en provence cedex 1,,,,,,https://www.crous-aix-marseille.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8010,21-36459,Marine/DCSSF/DSSF Toulon,None,Mr le directeur du service de soutien de la flotte de toulon,,,"bcrm de Toulon - dSSF Toulon - B.P. 25,",83800,Toulon cedex 9,,(+33) 4-22-42-72-97,,,florian3.roux@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
8011,21-36460,Cté de Cnes du Grand Pontarlier,24250033800122,,,FRC21,22 rue Pierre Déchanet,25301,Pontarlier Cedex,,(+33) 3-81-39-40-02,,(+33) 3-81-39-87-16,ccgpmarchespublics@grandpontarlier.fr,http://www.grandpontarlier.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
8012,21-36461,Université de Bordeaux,None,,,FRI12,,None,Talence,,,,,esmahane.hamalit@u-bordeaux.fr,http://www.u-bordeaux.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
8013,21-36462,SICECO,None,SICECO - Territoire d'énergie Côte d'Or,,,"9 A, rue René Char - BP. 67454",21074,Dijon cedex,,,,,,,https://marches.ternum-bfc.fr,,,,,False,False,,False,False
8014,21-36463,COMMUNAUTE D AGGL BEZIERS MEDITERRANEE,24340076900093,,,FRJ13,39 Boulevard de Verdun,34536,Béziers,,,,,correspondre@aws-france.com,http://www.beziers-mediterranee.fr/,http://agglobeziers.marches-publics.info,,http://agglobeziers.marches-publics.info,http://agglobeziers.marches-publics.info,,False,True,,False,True
8015,21-36464,Grpt de cdes des pays de St malo,None,,Jérôme FEILLEL,FRH0,31 Rue de la Balue,35400,Saint Malo,,(+33) 2-99-82-87-00,,,gptcommandes.0350048m@ac-rennes.fr,http://www.lyceejacquescartier.fr/,https://www.megalis.bretagne.bzh/jcms/dmw_5571/services-aux-entreprises,,https://www.megalis.bretagne.bzh/jcms/dmw_5571/services-aux-entreprises,https://www.megalis.bretagne.bzh/jcms/dmw_5571/services-aux-entreprises,,False,True,,False,True
8016,21-36465,Région Nouvelle Aquitaine,None,,,FRI12,14 rue François de Sourdis,33077,Bordeaux cedex,,,,,commandebatimentaire@nouvelle-aquitaine.fr,https://demat-ampa.fr,,,,,,False,True,,False,True
8017,21-36466,VILLE DE GUJAN MESTRAS,None,"Mme DES ESGAULX Marie-Hélène, Maire",,,"Hôtel de ville, Place du Général de Gaulle",33470,GUJAN-MESTRAS,,05-57-52-57-52,,,correspondre@aws-france.fr,http://www.ville-gujanmestras.fr,http://www.marches-publics.info,,,,,False,False,,False,False
8018,21-36467,Communauté d'Agglomération du Sicoval,None,,,FRJ23,110 rue Marco Polo,31670,Labège,,,,,commande.publique@sicoval.fr,http://www.sicoval.fr,https://webmarche.adullact.org,,https://webmarche.adullact.org,https://webmarche.adullact.org,,False,True,,False,True
8019,21-36468,Ville de Cournon d'Auvergne,None," Rage François, Maire",,,Place de l'Hôtel de Ville BP 158,63804,Cournon,,04-73-69-90-00,,04-73-69-34-05,commande-publique@cournon-auvergne.fr,http://www.cournon-auvergne.fr/,http://www.marches-publics.info/,,,,,False,False,,False,False
8020,21-36469,CA MACONNAIS BEAUJOLAIS AGGLOMERATION,None,,,FRC13,67 esplanade du Breuil CS 20811,71011,Mâcon,,(+33) 3-85-21-07-70,,,marchespublics@mb-agglo.com,http://Mb-agglo.com,https://marches.ternum-bfc.fr,,https://marches.ternum-bfc.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=618688&orgAcronyme=x6v,https://marches.ternum-bfc.fr,,False,True,,False,True
8021,21-36470,Ville de Biarritz,None,Direction des marchés et contrats publics,,,12 avenue Edouard VIIBP 58,64202,Biarritz cedex,,(+33)5-59-41-39-69,,,marche@biarritz.fr,https://www.demat-ampa.fr,https://www.ville.biarritz.fr,,,,,False,False,,False,False
8022,21-36471,MAIRIE DE LA CELLE LES BORDES,None," QUERARD Serge, Maire",,,"5, rue du Bois des Gaules",78720,LA CELLE LES BORDES,,01-34-85-22-28,,,mairie@lacellelesbordes.fr,http://www.marches-publics.info/,http://www.marches-publics.info/,,,,,False,False,,False,False
8023,21-36472,CIPAV,None," CLOUET François, Directeur Général",,,9 rue de Vienne,75403,PARIS,,01-42-99-99-84,,01-42-56-65-28,marches.publics@lacipav.fr,https://www.lacipav.fr,https://www.marches-publics.info,,,,,False,False,,False,False
8024,21-36474,METROPOLE ROUEN NORMANDIE,None," MAYER-ROSSIGNOL Nicolas, Président",,,"Le 108, 108 allée François Mitterrand BP 1180",76176,ROUEN,,02-32-76-44-22,,02-32-76-44-29,demat.marches@metropole-rouen-normandie.fr,http://www.metropole-rouen-normandie.fr/,https://www.mpe76.fr,,,,,False,False,,False,False
8025,21-36475,Cté de Cnes du Grand Pontarlier,24250033800122,,,FRC21,22 rue Pierre Déchanet,25301,Pontarlier Cedex,,(+33) 3-81-39-40-02,,(+33) 3-81-39-87-16,ccgpmarchespublics@grandpontarlier.fr,http://www.grandpontarlier.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,True,False,,False,True
8026,21-36476,Commune de Bourg-St-Maurice / Les Arcs,None," DESRUES Guillaume, MAIRE",,,523 rue de Pinon,73700,Bourg Saint Maurice,,04-79-07-50-55,,04-79-07-03-90,marchespublics@bourgsaintmaurice.fr,https://www.bourgsaintmaurice.fr,https://www.marches-publics.info,,,,,False,False,,False,False
8027,21-36477,DEPARTEMENT DE L ISERE,None, le Président,,,7 rue Fantin Latour,38022,Grenoble,,04-76-00-38-38,,04-76-00-38-35,marches-publics@isere.fr,https://www.isere.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
8028,21-36478,Agence d'Urbanisme Bordeaux Aquitaine,None,Duphil Stéphane,,,Hangar g2BP71,33041,Bordeaux,,05-56-99-86-33,,,s-duphil@aurba.org,http://www.aurba.org,http://www.aurba.org/appels-doffres/,,,,,False,False,,False,False
8029,21-36479,COLLECTIVITE DE CORSE,20007695800012,,,FRM,"Direction de la Commande Publique, Hôtel de la Collectivité de Corse, 22 cours Grandval",20187,Ajaccio,,,,,correspondre@aws-france.com,http://www.isula.corsica,http://www.isula.corsica,,http://www.isula.corsica,http://www.isula.corsica,,False,True,,False,True
8030,21-36480,COMMUNE DE CANNES,21060029200010,,,FRL03,"Place Cornut Gentille, Cs 30140",06406,Cannes,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,correspondre@aws-france.com,http://www.cannes.com,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
8031,21-36481,SYNELVA,None, Cosnard Murielle,,,12 rue Kennedy,28110,Lucé,,02-37-91-80-66,,,murielle.cosnard@synelva.fr,https://synelva.e-marchespublics.com,https://synelva.e-marchespublics.com,,,,,False,False,,False,False
8032,21-36482,SMDEA,None,Mme la Présidente,,,Rue du Bicentenaire,09000,SAINT PAUL DE JARRAT,,05-61-04-09-00,,05-61-02-95-85,jl.bedel@smdea.fr,http://smdea09.fr,,,,,,False,False,,False,False
8033,21-36483,Syndicat des Eaux RB,None," PATOIS Luc, Président",,,85 route de Serry,74250,FILLINGES,,04-50-95-71-63,,,marches.publics@s-rb.fr,https://www.s-rb.fr,http://www.mp74.fr,,,,,False,False,,False,False
8034,21-36484,Grpt de cdes des pays de St malo,None,,Jérôme FEILLEL,FRH0,31 Rue de la Balue,35400,Saint Malo,,(+33) 2-99-82-87-00,,,gptcommandes.0350048m@ac-rennes.fr,http://www.lyceejacquescartier.fr/,https://www.megalis.bretagne.bzh/jcms/dmw_5571/services-aux-entreprises,,https://www.megalis.bretagne.bzh/jcms/dmw_5571/services-aux-entreprises,https://www.megalis.bretagne.bzh/jcms/dmw_5571/services-aux-entreprises,,False,True,,False,True
8035,21-36485,Port Sud de France,None, PORT SUD DE FRANCE,,,1 Quai Philippe Régy BP 10853,34201,SETE,,,,,correspondre@aws-france.com,http://www.sete.port.fr,http://www.midilibre-marchespublics.com,,,,,False,False,,False,False
8036,21-36486,POLE EMPLOI,None,,,FR1,Direction comptable TSA92002,75987,Paris cedex 20,,,,,damfonct.00171@pole-emploi.fr,http://www.pole-emploi.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
8037,21-36487,Mairie d'avrigney-Virey,None,Gérard CREUX,,,8 rue de la Planchotte,70150,Avrigney Virey,,,,,mairie.avrigney.virey@wanadoo.fr,,,,,,,False,False,,False,False
8038,21-36488,CACP,24950010900015,,,FR108,"Parvis de la Préfecture , Cs 80309",95027,Cergy-Pontoise,,,,,marches_publics@cergypontoise.fr,http://www.cergypontoise.fr/,http://www.cergypontoise.fr/,,,,,False,True,,False,True
8039,21-36489,SYTRAL,None," BERNARD Bruno, Président",,,"21 Boulevard Vivier Merle, CS 63815",69487,Lyon,,04-72-84-58-00,,04-78-53-12-84,unitemarches@sytral.fr,http://www.sytral.fr,https://www.marches-publics.info,,,,,False,False,,False,False
8040,21-36490,DEPARTEMENT DE LA SAVOIE,22730001900014,,,FRK27,"Château des Ducs de Savoie, Cs 31802",73018,Chambery,,(+33) 4-79-96-73-73,,,correspondre@aws-france.com,http://www.savoie.fr,http://www.savoie.fr/marches-publics,,,,,False,True,,False,True
8041,21-36493,SMTC 63,25630012000035,,,FRK14,2 Bis Rue De L'Hermitage,63063,Clermont Ferrand,,(+33) 4-73-44-68-68,,,mp@smtc-clermontferrand.com,http://www.smtc-clermont-agglo.fr/,http://www.smtc-clermont-agglo.fr/,,,,,False,True,,False,True
8042,21-36494,CA PAU BEARN PYRENEES,None," BAYROU FRANCOIS, PRESIDENT",,,"HOTEL DE FRANCE, 2B PLACE ROYALE, CS90547",64000,PAU CEDEX,,05-47-05-30-31,,,correspondre@aws-france.com,https://www.agglo-pau.fr,http://www.agglo-pau.fr/marches-publics.html,,,,,False,False,,False,False
8043,21-36495,DEPARTEMENT DES PYRENEES-ORIENTALES,None,"Mme MALHERBE Hermeline, Madame la Présidente du Département",,,24 quai Sadi Carnot BP 906,66906,PERPIGNAN,,04-68-85-85-85,,,correspondre@aws-france.com,http://www.ledepartement66.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
8044,21-36496,SDE35,None,Mme Julie FELLONI ROGER,,,1 avenue de Tizé,35236,Thorigne fouillard,,02-99-23-11-55,,,sde35@sde35.fr,,https://marches.megalis.bretagne.bzh/,,,,,False,False,,False,False
8045,21-36498,Montpellier Méditerranée Métropole,None,,,FRJ13,"50, Place Zeus Cedex 2 CS39556",34961,MONTPELLIER,,,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
8046,21-36499,Agglomération Seine-Eure,None,,,FRD21,"1, Place Thorel CS10514",27405,LOUVIERS CEDEX,,(+33) 2-76-46-03-30,20330,,marchespublics@seine-eure.com,http://www.agglo-seine-eure.fr/,http://www.mpe27.fr,http://www.mpe27.fr,http://www.mpe27.fr,http://www.mpe27.fr,,False,True,,False,True
8047,21-36500,Université de Limoges,None,,,FRI2,33 rue François Mitterrand,87032,Limoges,,(+33) -05-55-14-91-85,,(+33) -05-55-14-91-88,service.marches@unilim.fr,http://www.unilim.fr/,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
8048,21-36501,Bordeaux Métropole,None,"M. ANZIANI Alain, Président de Bordeaux Métropole",,,Esplanade Charles de Gaulle,33045,BORDEAUX,,,,,dacp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://marchespublics.bordeaux-metropole.fr,,,,,False,False,,False,False
8049,21-36503,MuCEM,None,,,FRL04,7 promenade Robert Laffont - esplanade du J4 - CS 10351,13213,Marseille cedex 02,,(+33) 4-84-35-13-05,,,antoine.chabal@mucem.org,http://www.mucem.org,http://www.marches-publics.gouv.fr/,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=725632&orgAcronyme=f5j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=725632&orgAcronyme=f5j,,False,True,,False,True
8050,21-36505,DSAC sud-est,None,"Mme ZERROUKI Catherine, Direction de la sécurité de l'aviation civile sud-est",,,1 rue vincent auriol,13617,Aix-en-provence cedex 1,,04-42-33-77-81,,04-42-33-75-38,catherine.zerrouki@aviation-civile.gouv.fr,http://marches-publics.gouv.fr/,http://marches-publics.gouv.fr/,,,,,False,False,,False,False
8051,21-36506,COMMUNE DE MAISONS LAFFITTE,None,,Service Achats Commande Publique,FR103,"48, avenue de Longueil",78600,Maisons laffitte,,(+33) -01-34-93-12-43,,,achats@maisonslaffitte.fr,http://www.maisonslaffitte.fr,http://www.maximilien.fr/,,,,,False,True,,False,True
8052,21-36507,Agence de l'Eau RM&C,None,,,FRK26,2-4 allée de Lodz,69363,Lyon cedex 07,,,,,contact.saaj@eaurmc.fr,http://www.eaurmc.fr,,,,,,False,True,,False,True
8053,21-36508,Plate Forme Achats Finances Nord Est,130015035700010,,WEISSGERBER Ornella,FRF33,Bureau achat public - 10 rue d'Asfeld - BP 60004,57044,Metz cedex 1,,(+33) 3-87-15-51-60,,(+33) 3-87-15-51-53,pfaf-ne.ach.fct@def.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
8054,21-36509,"Ministères santé, travail et sport",None,,Caroline GOURRAT,FR,14 avenue Duquesne,75007,Paris,,,,,caroline.gourrat@sg.social.gouv.fr,http://marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=722188&orgAcronyme=h8j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=722188&orgAcronyme=h8j,,False,True,,False,True
8055,21-36510,COVALDEM11,None,"M. BARDIES PIERRE, PRESIDENT",,,1075 bd François-Xavier FAFEUR,11890,Carcassonne cedex 9,,04-68-11-97-00,,,marches@covaldem11.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8056,21-36511,COMMUNE DE GRAVELINES,None,M. le Maire,,,1 rue des Clarisses,59820,Gravelines,,03-28-23-59-52,,,marches@ville-gravelines.fr,https://www.ville-gravelines.fr/,http://www.marhes-securises.fr,,,,,False,False,,False,False
8057,21-36512,COMMUNE DE LAMORLAYE,None,M. NICOLAS MOULA,,,24 RUE DU GENERAL LECLERC BP 68,60260,Lamorlaye,,03-44-21-64-00,,,p.camara@ville-lamorlaye.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8058,21-36513,CA MACONNAIS BEAUJOLAIS AGGLOMERATION,None,"M. COURTOIS Jean-Patrick, Président",,,67 esplanade du Breuil,71011,Mâcon,,03-85-21-07-70,,,marchespublics@mb-agglo.com,http://www.mb-agglo.com,http://www.territoires-numeriques-bfc.fr,,,,,False,False,,False,False
8059,21-36514,ETS PUBLIC FONCIER NORD PAS DE CALAIS,None,"Mme Loranne Bailly, Directrice générale",,,594 avenue Willy Brandt,59777,Euralille,,03-28-07-25-00,,,marches-publics@epf-npdc.fr,http://www.epf-npdc.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
8060,21-36517,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,26750045201746,,,FR,"ASSISTANCE PUBLIQUE HOPITAUX DE PARIS, CHU de Bicêtre, Mme la directrice d'Achat, 94270, Le Kremlin-Bicêtre",94270,Le Kremlin-Bicêtre,,(+33) -14-53-14-60,,(+33) 1-45-15-01-60,secr.hotelier-restauration.aca@aphp.fr,https://www.marches-publics.gouv.fr/,,,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=710359&orgAcronyme=x7c,https://www.achats-hopitaux.com,False,True,,False,True
8061,21-36518,Foyer de l'Enfance des Alpes Maritimes,None,,,FRL03,Av E. Pontremoli - la Plaine 1 Bat E1,06200,Nice,,(+33) 4-92-15-22-31,,,marchespublics@feam.fr,http://feam.fr,http://feam.e-marchespublics.com,,,,,False,True,,False,True
8062,21-36519,Dracénie Provence Verdon Agglomération,None, Direction de la Commande Publique,,,Square Mozart - CS 90 129,83004,Draguignan,,(+33) 4-94-60-34-84,,,cadmarches@dracenie.com,http://www.dracenie.com,https://emarches.dracenie.com,,,,,False,False,,False,False
8063,21-36520,COMMUNE DE EPERNAY,None,Service commun marchés publics,,,7 bis Avenue de Champagne,51200,Epernay,,,,,marches@epernay-agglo.fr,https://www.epernay.fr/,https://www.xmarches.fr/entreprise/,,,,,False,False,,False,False
8064,21-36521,Conseil régional des Pays de la Loire,None,,,FRG0,1 rue de la Loire,44966,Nantes Cedex 9,,(+33) 2-28-20-58-38,,,demandedce@paysdelaloire.fr,http://www.paysdelaloire.fr,http://Marchespublics.paysdelaloire.fr,,https://marchespublics.paysdelaloire.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=508687&orgAcronyme=t5y,https://marchespublics.paysdelaloire.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=508687&orgAcronyme=t5y,,False,True,,False,True
8065,21-36523,GRENOBLE ALPES METROPOLE,None,"Mme Charlotte VAURY, Chef de projet,",,,34 rue Gustave Eiffel,38028,Grenoble cedex 01,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
8066,21-36525,RESE de la Charente-Maritime,None,Service achat,,,131 cours Genêt - CS 30551,17119,Saintes Cedex,,05-46-92-39-55,,,marche.public@rese17.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
8067,21-36526,SAELSI,None,,,FR,Place Beauvau,75800,Paris cedex 8,,(+33) 1-86-21-60-03,,,sailmi-sdasem@interieur.gouv.fr,https://www.interieur.gouv.fr/Archives/Archives-des-dossiers/2014-Dossiers/Le-SAELSI-un-savoir-faire-logistique-au-profit-des-trois-forces,,,,,,False,True,,False,True
8068,21-36528,COMMUNAUTE DE COMMUNES DU FRONTONNAIS,None,,,FRJ23,"3, Rue du Vigé - CS 20053",31620,BOULOC,,,,,christophe.lartigue@cc-dufrontonnais.fr,https://www.marches-securises.fr/entreprise/,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,False,True,,False,True
8069,21-36529,Ville de Lescar,None,Mme Lavigne Sylvie,Service commande publique,,Allée du bois d'Ariste CS 70488,64238,Lescar cedex,,05-59-81-57-13,,05-59-81-57-01,s.lavigne@lescar.fr,http://www.lescar.fr,http://www.demat-ampa.fr,,,,,False,False,,False,False
8070,21-36530,Ville de Cogolin,None,,,FRL05,Place de la République,83310,Cogolin,,(+33) -04-94-56-65-49,,(+33) -04-94-56-65-40,marchespublics@cogolin.fr,http://www.cogolin.fr/,http://cogolin.e-marchespublics.com,,,,,False,True,,False,True
8071,21-36531,Communauté de Communes du Kochersberg,None,,,FRF,,None,Truchtersheim,,,,,com.com@kochersberg.fr,http://www.kochersberg.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
8072,21-36533,CANGT,20004469100018,,"Monsieur le Président, Jean BARDAIL",FRY10,"2, Lot Vallée de Roujol",97131,PETIT-CANAL,,(+33) 5-90-48-77-80,,(+33) 5-90-48-77-99,marches@cangt-guadeloupe.fr,https://www.cangt.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
8073,21-36534,Groupe CCIR Paris Ile-de-France,None,"M. PASSEVANT Romain, Groupe CCIR Paris Île-de-France",,,47-49 Rue de Tocqueville,75017,Paris,,,,,,http://cci-paris-idf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
8074,21-36536,Ville de Lège-Cap Ferret,None,Mlle Brung Audrey,Service marchés publics,,79 avenue de la mairie,33950,Lege-cap ferret,,05-56-03-84-10,,05-56-60-32-32,marchespublics@legecapferret.fr,http://www.ville-legecapferret.fr,http://demat-ampa.fr,,,,,False,False,,False,False
8075,21-36539,COMMUNE D'EYSINES,None," BOST Christine, Maire",,,Rue de l'Hôtel de Ville,33327,EYSINES CEDEX,,(+33) 5-56-16-18-00,,(+33) 5-56-16-69-58,marche.public@ville-eysines.fr,http://www.eysines.fr,http://www.demat-ampa.fr,,,,,False,False,,False,False
8076,21-36540,COMMUNE DE OSNY,None,"Mme Volatier Stéphanie, Rédactrice des marchés publics",,,Hôtel de Ville - Château de Grouchy 14 rue William Thornley,95520,Osny,,01-34-25-42-45,,,s.volatier@ville-osny.fr,http://www.osny.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_tnFUa2jD-I,,,,,False,False,,False,False
8077,21-36541,Angers Loire Métropole,None,,M. Le Président d'Angers Loire Métropole,FRG02,"Angers Loire Métropole, BP 80011",49000,Angers,,,,,marches.dag@angersloiremetropole.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,,,,False,True,,False,True
8078,21-36543,CHU DE TOULOUSE,None,"M. Général Le Directeur, CHU de Toulouse",,,"Hôtel-Dieu Saint-Jacques 2, rue Viguerie TSA80035",31059,Toulouse cedex 9,,05-61-77-84-77,,05-61-77-85-16,cam@chu-toulouse.fr,http://www.chu-toulouse.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
8079,21-36545,IGESA,None,,,FR,Caserne St Joseph,20293,Bastia,,(+33) 4-95-55-29-78,,,pbruschini@igesa.fr,http://www.klekoon.com,http://www.klekoon.com,,http://www.klekoon.com,http://www.klekoon.com,http://www.klekoon.com,False,True,,False,True
8080,21-36546,Ville de Drancy,None,,,FR106,Place de l'hôtel de ville BP76,93701,Drancy,,(+33) 1-48-96-50-00,,,www.marchespublics@drancy.fr,https://www.achatpublic.com,https://www.achatpublic.com,,https://www.achatpublic.com,https://www.achatpublic.com,,False,True,,False,True
8081,21-36548,AP-HP / CFDC,None,M. SCHECHTER Clement,,,33 Boulevard de Picpus,75012,Paris,,01-40-27-44-01,,,clement.schechter@aphp.fr,,,,,,,False,False,,False,False
8082,21-36549,Ville de Beaucouzé,None,,,FRG02,Esplanade de la Liberté,49070,Beaucouzé,,,,,mairie@ville-beaucouze.fr,https://www.beaucouze.fr/,https://www.marches-securises.fr/,,,,,False,False,,False,False
8083,21-36550,Ville de Marseille,None,M. M. le Maire,,,Hôtel de Ville - quai du port,13233,Marseille cedex 20,,,,,dgaj-dmp@marseille.fr,http://marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,False,,False,False
8084,21-36551,GrandAngoulême agglomération,None,"M. Le Président, GRANDANGOULEME",,,24 bd Besson Bey,16000,Angouleme,,05-45-38-69-84,,,marche-public@grandangouleme.fr,https://www.angouleme.fr/,http://www.grandangouleme.fr,,,,,False,False,,False,False
8085,21-36552,Ville de Marseille,None,,,FRL04,Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,guichet-dmp@marseille.fr,http://marseille.fr,http://Marchespublics.mairie-marseille.fr,,http://Marchespublics.mairie-marseille.fr,http://Marchespublics.mairie-marseille.fr,http://Marchespublics.mairie-marseille.fr,False,True,,False,True
