BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-126621,Ville de Gisors,None,Elisabeth Millet,,,Quai du fossé aux tanneurs,27140,Gisors,,06-07-75-94-16,,,elisabeth.millet@mairie-gisors.fr,,https://www.klekoon.com,,,,,False,False,,False,False
21-126622,SOCIETE AMENAGEMENT DE LA SAVOIE,None,,Baptiste AUBAILLY - Chef de projet et Stéphanie FAVRE - Assistante,FRK27,"21, Avenue des Chasseurs Alpins",73200,Albertville,,(+33) 4-79-37-93-93,,,sfavre@sas73.fr,http://www.aigueblanche.fr,http://Sas73.achapublic.com,,http://sas73.achatpublic.com,http://sas73.achatpublic.com,,False,True,,False,True
21-126623,OPHLM de Courbevoie,None,Yamba Kabongo,,,"1, rue Massenet",92400,courbevoie,,,,,service.marches@courbevoie-habitat.fr,http://www.courbevoie-habitat.fr,http://www.klekoon.com,,,,,False,False,,False,False
21-126624,Ville de Bourges,None,M. GALUT Yann,,,"23-31, Boulevard Foch CS 20321",18000,BOURGES,,,,,marches@ville-bourges.fr,http://www.ville-bourges.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-126628,Ville de Saumur,21490328800014,,commandes.publiques@agglo-saumur.fr,FRG02,CS 54030,49408,Saumur Cedex,,(+33) 2-53-93-50-73,,,commandes.publiques@agglo-saumur.fr,https://www.ville-saumur.fr/,https://www.marches-securises.fr,,,,,False,True,,False,True
21-126629,EST ENSEMBLE,None,"M. DIAGNE Oumy Khairy, Est Ensemble",,,100 avenue Gaston Roussel,93232,Romainville,,,,,,https://www.est-ensemble.fr,,,,,,False,False,,False,False
21-126630,Voies navigables de France,None,"M. BANA Arnaud, Voies navigables de France",,,18 Quai d'Austerlitz,75013,Paris,,01-40-59-29-99,,,dtbs@vnf.fr,http://www.vnf.fr,,,,,,False,False,,False,False
21-126632,Syndicat mixte de chauffage Châtenay-M,None,Mme OZIER Jessica,,,"Hôtel de Ville 26, rue du Docteur le Savoureux",92290,Châtenay-malabry,,01-46-83-46-83,,01-46-83-45-89,,,,,,,,False,False,,False,False
21-126633,Ville de Bagnolet,None,,,FR106,Place Salvador Allende BP35,93171,Bagnolet cedex,,,,,cedric.bonne@ville-bagnolet.fr,http://www.ville-bagnolet.fr,https://achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-126635,Collectivité européenne d'Alsace,None, Laurène Coeurdassier,,,Place du Quartier Blanc,67964,Strasbourg Cedex 9,,,,,laurene.coeurdassier@alsace.eu,https://www.alsace.eu/,http://alsacemarchespublics.eu,,,,,False,False,,False,False
21-126638,Métropole Nice Côte d'Azur,None,,,FRL03,Pour le compte de la Ville de Nice 5 rue de l'Hôtel de Ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,,dao@nicecotedazur.org,http://www.e-marches06.fr,http://www.e-marches06.fr,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
21-126640,UNIVERSITE JEAN MONNET,None,,,FRK25,10 rue TREFILERIE - CS 82301 à l'attention de Mme MAURICE,42023,Saint-etienne cedex 2,,(+33) 4-77-42-17-67,,(+33) 4-69-66-11-07,marches-publics@univ-st-etienne.fr,http://Portail.univ-st-etienne.fr/,https://www.marches-publics.gouv.fr//,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=828308&orgAcronyme=f2h,,False,True,,False,True
21-126641,CHU REIMS,None,"Mme La Directrice Générale, CHU de REIMS",,,45 rue Cognacq-Jay,51092,"Reims cedex,cellule des marches publics",,03-26-78-74-02,,,cellulemarches@chu-reims.fr,http://www.chu-reims.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-126644,Cté de Communes Mirecourt Dompaire,None,,,FRF34,BP 161 - 32 rue Général Leclerc,88503,Mirecourt Cedex,,(+33) -03-29-37-88-01,,,servicestechniques@mirecourt.fr,https://www.ccmirecourtdompaire.fr,https://www.e-marchespublics.com,,,https://www.e-marchespublics.com,,True,False,,False,True
21-126645,ECOLE CENTRALE DE LILLE,None,"Mme BENTIVEGNA Maryline, ECOLE CENTRALE DE LILLE",,,Cité scientifique - CS 20048,59651,Villeneuve d'ascq,,03-20-33-53-16,,,marches.publics@centralelille.fr,https://centralelille.fr,,,,,,False,False,,False,False
21-126646,Département de l'Oise,None,,,FRE22,"Direction Générale Adjointe Finances et Modernisation, Direction de la Commande Publique, Centre administratif François Bénard, Avenue de l'Europe, 1 rue Cambry",60000,Bauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sec@oise.fr,https://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,https://www.marches-securises.fr/perso/cg60/,https://www.marches-securises.fr/perso/cg60/,,False,True,,False,True
21-126647,MEEDDM,None,"Mme DURANTON Catherine-Anne, DRIEA-IF",,,21-23 rue miollis,75732,Paris cedex 15,,01-40-61-80-80,,01-40-61-80-00,upimppam.dcppa.sg.drieat-if@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr/,,,,,,False,False,,False,False
21-126648,SEMITAN mandataire de Nantes Métropole,None,,,FRG01,3 rue Bellier  BP 64 605,44046,Nantes cedex 1,,(+33) 2-51-81-77-00,,,marchespublics@semitan.fr,http://www.tan.fr,http://marchespublics.semitan.fr,,http://marchespublics.semitan.fr,http://marchespublics.semitan.fr,,False,True,,False,True
21-126650,Ville de Mamoudzou (976),None, Le Maire Monsieur Ambdilwahedou SOUMAILA,,,BOULEVARD HALIDI SELEMANI - BP 01,97600,Mamoudzou,,(+33) 2-69-66-50-10,,(+33) 2-69-63-91-34,commande-publique@mairiedemamoudzou.fr,http://www.mamoudzou.yt/vie-municipale/marches-publics,https://www.marches-securises.fr,,,,,False,False,,False,False
21-126651,Cté Cnes du Pays de Bitche,20006944100018,,,FRF33,4 rue du Général Stuhl,57232,Bitche,,(+33) 3-87-96-99-45,,,contact@cc-paysdebitche.fr,https://www.cc-paysdebitche.fr,https://www.cc-paysdebitche.fr/amenagements/les-marches-publics/,,,,,False,False,,False,False
21-126653,EST ENSEMBLE,None,,,FR106,100 avenue Gaston Roussel,93232,Romainville,,,,,marchespublics@est-ensemble.fr,https://www.est-ensemble.fr,,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=797230&orgAcronyme=v8x,https://marches.maximilien.fr,,False,True,,False,True
21-126654,SIVOM CANTONS ST GAUDENS MONTREJEAU AS,None,,,FRJ23,La GraouadeRoute du Circuit,31800,Saint Gaudens,,(+33) 5-61-94-73-78,,,service.marches@sivom-sgma.org,http://www.sivom-sgma.org,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
21-126656,SYM Pyrénées Méditerranée,None,,,FRJ15,Immeuble le Castell 23 rue de la Sardane,66000,Perpignan,,,,,comptabilite2@sympm.fr,http://www.sympm.fr,http://www.synapse-entreprises.com,,http://www.synapse-entreprises.com,http://www.synapse-entreprises.com,,False,True,,False,True
21-126659,OPH Versailles Habitat,None,"M. LE COZ Eric, Directeur Général",,,8 rue Saint Nicolas,78000,Versailles,,01-30-84-09-00,,,marches.publics@versailles-habitat.fr,,https://marchesonline.achatpublic.com/sdm/ent/gen/ent_recherche.do,,,,,False,False,,False,False
21-126660,communauté agglo albigeois,None,Mme la présidente,,,parc françois mitterrand,81160,saint juery,,,,,,,https://www.marches-securises.fr,,,,,False,False,,False,False
21-126661,SDEA ALSACE MOSELLE,None, Service Achats,,,1 rue de Rome - CS 10020,67013,Strasbourg cedex,,03-88-19-29-19,,03-88-81-18-91,publications_marches@sdea.fr,http://www.sdea.fr,http://alsacemarchespublics.eu,,,,,False,False,,False,False
21-126662,PARIS LA DEFENSE,None,"M. GUICE Pierre-Yves, Directeur Général",,,Immeuble Coeur Défense - Tour B 110 esplanade du Général de Gaulle,92931,Paris la défense cedex,,,,,marchespublics@parisladefense.com,https://parisladefense.com/fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-126663,Communauté de Cnes Terres de Montaigu,None,,,FR,35 Avenue Villebois Mareuil - Montaigu,85607,MONTAIGU-VENDEE Cedex,,(+33) 2-51-46-45-45,,,marches@terresdemontaigu.fr,http://www.terresdemontaigu.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-126664,REGIE EAU D'AZUR,None, Service Achat et Marchés Publics,,,Crystal Palace369 / 371 Promenade des Anglais - CS 53135,06203,Nice Cedex 3,,(+33) 4-89-98-14-87,,,marchespublics@eaudazur.com,https://www.eaudazur.com,https://www.marches-securises.fr,,,,,False,False,,False,False
21-126665,CHU DE TOULOUSE,26310012500016,,,FRJ23,"2, rue Viguerie TSA80035",31059,Toulouse cedex 9,,(+33) 5-61-77-84-77,,(+33) 5-61-77-85-16,cam@chu-toulouse.fr,http://www.chu-toulouse.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-126666,CA DU PAYS DE MEAUX,None,,,FR102,Place de l'Hotel de Ville Jacques Chirac,77100,Meaux,,(+33) 1-60-09-98-31,,(+33) 1-60-09-97-73,laetitia.debarge@meaux.fr,https://www.agglo-paysdemeaux.fr/,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,,,,False,True,,False,True
21-126668,Commune de Villeneuve-Tolosane,None,"M. Vaillant Romain, Maire",,,"4, rue de l'hôtel de Ville",31270,Villeneuve tolosane,,05-62-20-77-20,,,finances@villeneuve-tolosane.fr,https://www.villeneuve-tolosane.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-126669,Commune de Beaufort,21730034200011,,,FRK27,24 Place du Château de Randens,73270,Beaufort,,(+33) 4-79-38-33-15,,(+33) 4-79-38-35-17,dirst@mairie-beaufort73.com,http://www.mairie-beaufort73.com,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-126670,Conseil départemental de la Creuse,22230962700016,,,FRI22,Hôtel du département,23011,Gueret,,,,,correspondre@aws-france.com,http://www.creuse.fr,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
21-126671,Annemasse Les Voirons Agglomération,20001177300104,,,FRK28,11 Avenue Emile Zola,74100,Annemasse,,(+33) 4-50-87-83-00,,(+33) 4-50-87-83-22,correspondre@aws-france.com,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,,False,True,,False,True
21-126672,Ville de Montluçon,21030185900018,,,FRK11,"Cité Administrative , Esplanade Georges Pompidou, 1, rue des Conches",03106,Montlucon,,(+33) 4-70-02-55-00,,,correspondre@aws-france.com,http://www.montlucon.com,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
21-126673,EPCC Pont du Gard,None," ARNAUX Sébastien, Directeur Général",,,"La Bégude, 400, route du Pont du Gard",30210,VERS PONT DU GARD,,04-66-37-50-99,,04-66-37-51-52,correspondre@aws-france.com,http://www.pontdugard.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-126674,Crous de Toulouse-Occitanie,18310007200259,,,FRJ23,"58 rue du Taur, Cs 67096",31070,Toulouse,,(+33) 5-61-12-54-40,,,correspondre@aws-france.com,http://crous-toulouse.fr,http://www.marches-publics.info/,,,,,False,True,,False,True
21-126675,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,True,False,,False,True
21-126676,DEPARTEMENT DE LA MANCHE,None," Morin Jean, Président du conseil départemental",,,98 Route de Candol,50050,Saint-Lo,,02-33-05-55-50,,,correspondre@aws-france.com,http://marchespublicsmanche.fr,http://marchespublicsmanche.fr,,,,,False,False,,False,False
21-126677,Ville de Denain,None,,Service de la commande publique,FRE11,BP 50213,59723,Denain cedex,,(+33) -03-27-23-59-66,,,service.achats@ville-denain.fr,https://ville-denain.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_syCnj2odf7,https://www.achatpublic.com,,False,True,,False,True
21-126678,Université Jean Moulin Lyon 3,None,"Mme DESSIRIER Giselle, Service des achats",,,1 C avenue des Frères Lumière - CS 78242,69372,Lyon cedex 08,,04-78-78-74-35,,04-78-78-73-14,,http://www.univ-lyon3.fr,http://www.marchespublics.gouv.fr,,,,,False,False,,False,False
21-126679,CCI de région Nord de France,None,Mlle FERRET Jessica,,,299 Boulevard de Leeds,59031,Lille cedex,,,,,achats@hautsdefrance.cci.fr,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
21-126680,COMMUNE DE HENIN BEAUMONT,None,,,FRE12,1 place Jean Jaurès - BP 90109,62252,Hénin-Beaumont cedex,,(+33) 3-91-83-01-80,,,mpub@mairie-heninbeaumont.fr,https://www.mairie-heninbeaumont.fr,https://marches-publics.mairie-heninbeaumont.fr,,https://marches-publics.mairie-heninbeaumont.fr,https://marches-publics.mairie-heninbeaumont.fr,,False,True,,False,True
21-126681,Communauté d'Agglomération Loire Forez,None," BAZILE Christophe, Président",,,17 Boulevard de la Préfecture BP 30211,42605,Montbrison Cedex,,04-26-54-70-00,,,commandepublique@loireforez.fr,http://www.loireforez.fr/,http://www.loire.fr/e-marchespublics,,,,,False,False,,False,False
21-126682,CA EVREUX PORTES DE NORMANDIE,None,,,FRD21,"9, rue Voltaire CS 40423",27004,EVREUX CEDEX,,(+33) 2-32-31-92-91,,(+33) 2-32-31-92-28,marches@epn-agglo.fr,https://marchespublics.eure.fr,https://marchespublics.eure.fr,https://marchespublics.eure.fr,https://marchespublics.eure.fr,https://marchespublics.eure.fr,,False,True,,False,True
21-126683,S3D,None, M MERRIEN,,,76 rue de l'Amiral de Ruyter,59140,Dunkerque,,(+33) 3-28-63-84-10,,,philippe.chaumont@s3d-spad.fr,https://s3d-spad.fr/,https://www.marches-securises.fr,,,,,False,False,,False,False
21-126684,Conseil régional des Pays de la Loire,23440003400026,,Service Commande publique et stratégie d'achat,FRG01,"1, Rue de la Loire",44966,Nantes,,(+33) 2-28-20-58-38,,,demandedce@paysdelaloire.fr,https://www.paysdelaloire.fr,https://marchespublics.paysdelaloire.fr,,https://marchespublics.paysdelaloire.fr,https://marchespublics.paysdelaloire.fr,https://marchespublics.paysdelaloire.fr,False,True,,False,True
21-126685,UCANSS,78462143500030,,Département Achats,FR,6 rue Elsa Triolet,93100,Montreuil,,,,,centrale.achats@ucanss.fr,http://ucanss.fr,https://meoss.achatpublic.com,,,,,False,True,,False,True
21-126686,Territoires Soixante-Deux,None, BURY Sandrine,,,2 rue Joseph Marie Jacquard,62800,Lievin,,03-21-44-91-26,,,c.canon@territoires62.fr,https://territoires62.fr,https://territoires62.e-marchespublics.com,,,,,False,False,,False,False
21-126689,DIRMED,None,,DREAL PACA / PSI / UCP,FRL04,16 rue Antoine Zattara CS70248,13331,Marseille cedex 03,,(+33) 4-88-22-61-68,,,marchespublics.dreal-paca@developpement-durable.gouv.fr,http://www.dir.mediterranee.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=828253&orgAcronyme=d4t,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-126690,COMMUNE DE PRE SAINT GERVAIS,None, Marne Alexandre,,,84 bis rue André Joineau,93310,Le Pré Saint-Gervais,,01-49-42-73-00,,01-48-40-10-13,service.achat@villedupre.fr,http://www.villedupre.fr/,http://http://www.villedupre.fr/,,,,,False,False,,False,False
21-126693,"Ministères santé, travail et sport",None,,,FR,14 avenue Duquesne,75007,Paris,,,,,marie-line.sillam@sg.social.gouv.fr,https://marches-publics.gouv.fr,,,,,,False,True,,False,True
21-126694,DREAL BFC/SG/DAJCP,None,,,FRC,"5, voie Gisèle HALIMI, BP 31269",25005,Besançon cedex,,,,,dfap.drealbfc@developpement-durable.gouv.fr,http://www.bourgogne-franche-comte.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr/,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=825726&orgAcronyme=d4t,http://www.marches-publics.gouv.fr/,http://www.bourgogne-franche-comte.developpement-durable.gouv.fr/,False,True,,False,True
21-126696,Centre hospitalier de Valenciennes,None,,,FRE11,,59300,Valenciennes,,(+33) -27-14-09-95,,,theillier-a@ch-valenciennes.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-126697,Conseil Général de Saône-et-Loire,None,M. Président Le,,,Espace Duhesme - 18 rue de Flacé - CS 70126,71026,Mâcon cedex 9,,,,03-85-39-76-52,,http://saoneetloire71.fr,https://marches.ternum-bfc.fr,,,,,False,False,,False,False
21-126698,CHU DUPUYTREN,None,,,FRI23,2 avenue Martin Luther King,87042,Limoges cedex,,,,,celluledesmarches@chu-limoges.fr,http://Chu-limoges.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=824166&orgAcronyme=x7c,https://www.marches-publics.gouv.fr,,False,True,,False,True
21-126699,Commune des Mureaux,None,,Service Commande Publique,FR103,Place de la Liberation BP2053,78135,Les Mureaux Cedex,,(+33) -01-30-91-38-95,,(+33) -01-30-99-37-82,serviceachats@mairie-lesmureaux.fr,https://www.lesmureaux.fr/,https://mairie-lesmureaux.e-marchespublics.com,,https://www.lesmureaux.fr/,https://www.lesmureaux.fr/,https://www.lesmureaux.fr/,False,True,,False,True
21-126700,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,,,FRF11,2 route de Paris,67202,Wolfisheim,,(+33) 3-90-20-70-93,,,gulay.siler@sdis67.com,http://www.alsacemarchespublics.eu,http://www.alsacemarchespublics.eu,,https://alsacemarchespublics.eu/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=528288&orgAcronyme=a2k,http://www.alsacemarchespublics.eu,,False,True,,False,True
21-126701,Ville de Montélimar,None,Direction de la Commande Publique et des Affaires Juridiques - Service de la Commande Publique,,,Hôtel de ville - Place Emile Loubet - BP 279,26216,Montélimar,,(+33)4-75-53-10-74,,,dcpaj@montelimar-agglo.fr,,,,,,,False,False,,False,False
21-126704,SICTOM Loir et Sarthe,25490051700049,,,FRG02,103 RUE CHARLES DARWIN,49125,TIERCE,,(+33) -02-41-37-56-82,,,sictom@loir-sarthe.fr,https://dce.groupe-ada.com/index.html,,,https://dce.groupe-ada.com/index.html,https://dce.groupe-ada.com/index.html,,False,True,,False,True
21-126705,Mairie Les Portes du Coglais,None,M. ANOTTA Jean-Philippe,,,Mairie de Montours 1 rue saint Melaine,35460,Les portes du coglais,,02-99-98-63-77,,,,http://www.lesportesducoglais.fr/,https://marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=153326&orgAcronyme=g4a,,,,,False,False,,False,False
21-126706,Ville de Coudekerque-Branche (59),None, Monsieur le Maire,,,"Hôtel de Ville, Place de la République CS 30119",59411,Coudekerque Branche Cédex,,,,,servicemarches@ville-coudekerque-branche.fr,http://www.ville-coudekerque-branche.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-126707,DREAL ALPC,None,"Mme CARON Anne-Solène, DREAL Nouvelle Aquitaine",,,15 rue Arthur ranc CS 60539,86020,Poitiers cedex,,05-49-55-78-35,,,anne-solene.caron@developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-126708,CMAR PACA,13002087800240,,Alexia GALOPIN,FRL,5 Boulevard Pèbre,13008,Marseille,,(+33) 4-91-32-14-00,,,a.galopin@cmar-paca.fr,https://www.cmar-paca.fr/,https://cmar-paca.e-marchespublics.com,,,,,False,True,,False,True
21-126709,EPFGE,None,"Mme Bailly Noémie, EPFGE",,,Rue Robert Blum BP 245,54701,Pont à mousson,,03-83-80-40-20,,,,,,,,,,False,False,,False,False
21-126711,Ville d'Andernos Les Bains,None,Monsieur le maire,,,179 boulevard de la République,33510,Andernos les Bains,,,,,marchespublics@andernos-les-bains.com,http://www.andernoslesbains.fr,http://www.andernoslesbains-marches.com,,,,,False,False,,False,False
21-126712,Ville du Plessis-Robinson,None,"Mlle Mathilde GUYOMARD, Juriste Marchés Publics",,,3 place de la Mairie,92350,Le plessis robinson,,01-46-01-43-37,,,mathilde.guyomard@plessis-robinson.com,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-126713,Université du Maine,None,"M. Service achats, Université du Mans",,,Avenue Olivier Messiaen,72085,Le mans,,02-43-83-37-37,,,,http://www.univ-lemans.fr/fr/index.html,,,,,,False,False,,False,False
21-126715,Lannion-Trégor Communauté,None,,,FRH01,1 rue Monge,22307,Lannion,,(+33) 2-96-05-09-00,,,commandepublique@lannion-tregor.com,https://www.lannion-tregor.com/,https://www.megalis.bretagne.bzh/,,https://marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=151231&orgAcronyme=f9q,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,True,False,,False,True
21-126716,COMMUNE DE NEUILLY PLAISANCE,None,Mme Vasseur Maud,,,6 rue du Général de Gaulle,93360,Neuilly-plaisance,,01-43-01-69-07,,,marches.publics@mairie-neuillyplaisance.com,http://www.neuilly-plaisance.com,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
21-126717,Voies navigables de France,None,,,FRE12,"175, rue Ludovic Boutleux CS 30820",62408,Béthune cedex,,(+33) 3-21-63-24-24,,(+33) 3-21-63-24-59,division-achats@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=712824&orgAcronyme=d4t,,,,,False,True,,False,True
21-126719,EP du domaine national de Chambord,None,"M. D'haussonville Jean, Directeur général",Service administratif et financier - gestion des achats publics,,Château de Chambord,41250,Chambord,,02-54-50-40-04,,,christine.cousin@chambord.org,http://www.chambord.org,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-126720,Ville de Rennes,None,,,FRH03,Place de la Mairie CS 63126,35031,RENNES CEDEX,,,,,scp-commandepublique@rennesmetropole.fr,http://metropole.rennes.fr/,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,,False,True,,False,True
21-126721,EPTB Seine Grands Lacs,None,"M. Molet Valéry, Directeur général des services",,,Direction Finances Commande Publique 12 rue Villiot,75012,Paris,,01-44-75-29-29,,,marches@seinegrandslacs.fr,http://www.seinegrandslacs.fr,,,,,,False,False,,False,False
21-126722,CH INTERCOMMUNAL DE POISSY ST GERMAIN,None,,,FR103,20 rue Armagis,78100,saint-germain-en-laye,,,,,direction.chips@ght-yvelinesnord.fr,http://www.chi-poissy-st-germain.fr,http://www.chi-poissy-st-germain.fr/fr/Page-d-accueil-167.html,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=797235&orgAcronyme=a2k,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=797235&orgAcronyme=a2k,,False,True,,False,True
21-126723,Commune de Six-Fours-les-Plages,None, Le Maire,,,"Hôtel de Ville, Place du 18 Juin 1940",83140,SIX-FOURS-LES-PLAGES,,,,,secretariat.marches@mairie-six-fours.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,False,,False,False
21-126724,Département de la Réunion,22974001401389,,,FRY4,"Direction de la Commande Publique, 31 rue de Paris",97400,Saint-Denis,,(+33) 2-62-58-66-70,,(+33) 2-62-58-66-89,marchespublics@cg974.fr,http://www.departement974.fr,http://marchespublics.cg974.fr,,http://marchespublics.cg974.fr,http://marchespublics.cg974.fr,,False,True,,False,True
21-126725,Département de la Réunion,22974001400019,,,FRY4,"Direction de la Commande Publique, 31 rue de Paris",97400,Saint-Denis,,(+33) 2-62-58-66-70,,(+33) 2-62-58-66-89,marchespublics@cg974.fr,http://www.departement974.fr,http://marchespublics.cg974.fr,,http://marchespublics.cg974.fr,http://marchespublics.cg974.fr,,False,True,,False,True
21-126726,Terres de Loire Habitat - OPH 41,None," LEBERT Denis, Directeur Général",,,18 avenue de l'Europe CS64314,41043,Blois Cedex,,02-54-52-29-00,,,marches-publics@tdlh.fr,http://www.terresdeloirehabitat.fr,,,,,,False,False,,False,False
21-126727,COMMUNE DE TOULON,21830137200015,,,FRL05,"Avenue de la République, Cs 71407",83056,Toulon,,(+33) 4-94-36-32-40,,,correspondre@aws-france.com,https://www.toulon.fr/,https://www.marches-publics.info/,,https://www.marches-publics.info/,https://www.marches-publics.info/,,False,True,,False,True
21-126728,CENTRE HOSPITALIER DE BIGORRE,None," BOURIAT Christophe, Directeur de l'Etablissement support",,,Boulevard de Lattre de Tassigny BP 1330,65013,TARBES,,05-62-54-56-00,,05-62-54-55-97,correspondre@aws-france.com,http://www.ch-bigorre.fr/,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-126730,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,http://www.annecy.fr,http://www.annecy.fr,,False,True,,False,True
21-126731,S.D.I.S du Puy-de-Dôme,28630001700014,,,FRK14,143 Avenue du Brezet,63008,Clermont Ferrand,,(+33) 4-73-98-15-18,,,correspondre@aws-france.com,http://www.sdis63.fr,https://www.infosdis63.fr/accueil/lien-utiles/,,https://www.infosdis63.fr/accueil/lien-utiles/,https://www.infosdis63.fr/accueil/lien-utiles/,,False,True,,False,True
21-126732,Conseil Départemental des Landes,None,,Isabelle GODEFROY-DELOBEL/Fabienne FONTANIEU,FRI13,,None,Mont de Marsan,,,,,marchespublics@landes.fr,http://www.landes.fr,http://www.landes.fr,,http://www.landes.fr,http://www.landes.fr,,False,True,,False,True
21-126733,SIVOM DE LA PLAINE D AUNIS,None," BAUDON David, Président",,,1 route de Croix Fort,17220,CLAVETTE,,05-17-67-15-10,,,,,,,,,,False,False,,False,False
