BOAMP_AVIS_NUM,D_13_01_Conditionparticipation_Critereselection,D_13_02_Conditionparticipation_Situationjuridique,D_13_03_Conditionparticipation_Situationjuridiquesst,D_13_04_Conditionparticipation_Capecomarcheoui,D_13_05_Conditionparticipation_Capecomarchenon,D_13_06_Conditionparticipation_Capeco,D_13_07_Conditionparticipation_Capecosst,D_13_08_Conditionparticipation_Capeconiveaumini,D_13_09_Conditionparticipation_Capeconiveauminisst,D_13_10_Conditionparticipation_Captechoffreoui,D_13_11_Conditionparticipation_Captechoffrenon,D_13_12_Conditionparticipation_Captech,D_13_13_Conditionparticipation_Captechsst,D_13_14_Conditionparticipation_Captechniveaumini,D_13_15_Conditionparticipation_Captechniveauminisst,D_13_16_Conditionparticipation_Criteresparticipation,D_13_17_Conditionparticipation_Marchereserveoui,D_13_17_01_Conditionparticipation_Marchereserveoui_Ateliersproteges,D_13_17_02_Conditionparticipation_Marchereserveoui_Emploisproteges,D_13_18_Conditionparticipation_Marchereservenon,D_13_19_Conditionparticipation_Prestationreserveeoui,D_13_20_Conditionparticipation_Prestationreserveenon,D_13_21_Conditionparticipation_Conditionparticuliereexecution,D_13_22_Conditionparticipation_Indicationobligatoirenomqualificationsoui,D_13_23_Conditionparticipation_Indicationobligatoirenomqualificationsnon,D_13_24_Conditionparticipation_Justificatifscandidat,D_13_24_01_Conditionparticipation_Justificatifscandidat_P,D_13_25_Conditionparticipation_Eligiblemps,D_13_25_01_Conditionparticipation_Eligiblemps_Oui,D_13_25_02_Conditionparticipation_Eligiblemps_Non
21-159620,,"- Document prouvant que le candidat dispose d'une autorisation spécifique ou est membre d'une organisation spécifique pour pouvoir fournir dans son pays d'origine le service concerné.- Formulaire Dc1, Lettre de candidature _ Habilitation du mandataire par ses co-traitants.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Formulaire Dc2, Déclaration du candidat individuel ou du membre du groupement.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Certification Arcep- Convention signée avec l'opérateur Orange l'autorisant à exploiter les réseaux de celui-ci.Pour les groupements, cette lettre devra être présentée par le mandataire dûment habilité qui devra justifier des habilitations nécessaires pour représenter les membres du groupement au stade de la conclusion du marché.? Pour chaque entreprise, groupées ou non, sera remis par le candidat à l'appui de sa candidature- Une déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas mentionnés aux articles L.2141-1 à L.2141-5 et L.2141-7 à 11 du Code de la commande publique, qu'il est en règle au regard des articles L.5212-1 à L.5212-11 du Code du travail concernant l'emploi des travailleurs handicapés",,,False,"- Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels.- Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",,,,,False,"- Certificats établis par des services chargés du contrôle de la qualité et habilités à attester la conformité des fournitures par des références à certaines spécifications techniques. Il est accepté d'autres preuves de mesures équivalentes de garantie de la qualité produites par le candidat, si celui-ci n'a pas accès à ces certificats ou n'a aucune possibilité de les obtenir dans les délais fixés- Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature.- Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années.- En matière de fournitures et services, une description de l'équipement technique, des mesures employées par l'opérateur économique pour s'assurer de la qualité et des moyens d'étude et de recherche de son entreprise.- Indication des titres d'études et professionnels des cadres de l'entreprise et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du marché.- Présentation d'une liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les travaux les plus importants",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159626,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-159626,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-159626,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique",CF_NIV_SUIV,False,True
21-159626,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Echantillons, descriptions et/ou photographies des fournitures",CF_NIV_SUIV,False,True
21-159626,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-159626,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-159629,,"Ne seront pas admises les candidatures qui ne sont pas recevables en application des articles R. 2142-1 à R. 2142-14, R. 2142-19 à 27, R. 2143-3 à R. 2143-16 du code de la commande publique et les candidatures ne démontrant pas l'aptitude à exercer l'activité professionnelle ou ne présentant pas de garanties professionnelles, techniques, économique et financières.Pour permettre au pouvoir adjudicateur d'évaluer ses garanties techniques et financières ainsi que ses capacités professionnelles, le candidat individuel - ou les membres du groupement en cas de candidature groupée - produira une lettre de candidature (formulaire DC1) et une déclaration du candidat (formulaire DC2 -un formulaire pour chacun des membres du groupement en cas de candidature groupée). Le candidat individuel ou chacun des membres du groupement fournira également, en annexe du DC2, les éléments demandés par le pouvoir adjudicateur dans le Règlement de la Consultation (article 5 du RC).Les DC1 et DC2 sont disponibles sur le site : http://www.economie.gouv.fr/daj/formulaires-declaration-candidat. Ils peuvent également être établis sur format libre. La réponse est électronique mais la signature n'est plus requise (elle reste permise) lors du dépôt, et sera demandée à postériori à la seule entreprise retenue. Les candidats disposent toujours de la faculté de signer électroniquement leur offre au moment de son dépôt. Le Département accepte également en lieu et place des DC1 et DC2, le document unique de marché européen (DUME), accompagnés des éléments demandés au règlement de consultation:Le (ou les) document(s) attestant des pouvoirs des personnes habilitées à engager le candidat : les statuts de la société, ainsi qu'une délégation de pouvoir si le signataire n'y apparaît pas.",,,False,"-Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisés au cours des trois derniers exercices disponibles.-La déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels.-Le dernier procès-verbal de la réunion consacrée à l'examen du rapport présenté par l'employeur au Comité Social Economique (ordonnance no2017-1386 du 22 septembre 2017) ou à défaut, une attestation indiquant que la société n'est pas soumise à l'obligation de mise en place d'un CSE (entreprises de moins de 50 salariés).",,,,,False,"-Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années.-Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique.-Renseignements sur le respect de l'obligation d'emploi mentionnée à l'article L. 5212-1 du code du travail.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159630,Présence des références requises.,"Lettre de candidature et habilitation du mandataire par ses co-traitants le cas échéant (DC1 ou forme libre) ;A fournir pour chaque candidat unique ou chaque membre du groupement candidat : o Si le candidat est en redressement judiciaire, copie du ou des jugements prononcés à cet effet;o Déclaration du candidat (DC2 ou forme libre) ; o Déclaration sur l'honneur (DC1 ou forme libre) que le candidat n'entre dans aucun des cas prévus aux articles L2141-7 à L2141-11, R2143-3, et R2143-5 à R2143-16 du code de la commande publique; o Document(s) relatif(s) aux pouvoirs de la personne habilitée pour engager le candidat.",,,False,"Déclaration concernant le chiffre d'affaires hors taxes des trois derniers exercices disponibles (rubrique D1 du DC2 ou forme libre) ;Si le candidat est objectivement dans l'impossibilité de produire, pour justifier de sa capacité financière l'un des documents fixés par l'arrêté du 29 mars 2016, il peut prouver sa capacité financière par tout autre document considéré comme équivalent par le pouvoir adjudicateur.",,,,,False,"Certificats établis par des services chargés du contrôle de la qualité et habilités à attester la conformité des services par des références à certaines spécifications techniques. Le pouvoir adjudicateur acceptera toutefois d'autres preuves de mesures équivalentes de garantie de la qualité produite par les candidats, si ceux-ci n'ont pas accès à ces certificats ou n'ont aucune possibilité de les obtenir dans les délais fixés ; (rubrique E du DC2 ou forme libre)Pour justifier de ses capacités professionnelles, techniques et financières, le candidat, même s'il s'agit d'un groupement, peut demander que soient également prises en compte les capacités professionnelles, techniques et financières d'autres opérateurs économiques, quelle que soit la nature juridique des liens existants entre ces opérateurs et lui. Dans ce cas, il justifie des capacités de ce ou ces opérateurs économiques et apporte la preuve qu'il en disposera pour l'exécution du marché.",,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159631,"Situation juridique, capacités économiques et financières, capacités techniques.","Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionnerRenseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travailPouvoir de la personne habilitée par la société (délégation de pouvoirs, Kbis, etc.)La lettre de candidature et habilitation du mandataire par ses co-traitants, datée et signée par la personne habilitée pour engager le candidat (imprimé DC 1) ; l'imprimé DC1 vaut déclaration sur l'honneur en application des articles L 2141-1 à L 2141-11 du Code de la commande publique.",,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles.",,,,,False,"Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières annéeListe des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les plus importants (montant, époque, lieu d'exécution, s'ils ont été effectués selon les règles de l'art et menés à bonne fin)Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation du contrat.",,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159633,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159635,,,,,True,Imprimé DC1 - lettre de candidature ou équivalentImprimé DC2 - déclaration du candidat ou équivalent,,,,,True,"Effectifs moyens annuels pour chacune des 3 dernières années.Liste des principaux services fournis au cours des 3 dernières années (montant, date, destinataire)",,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années,CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les travaux les plus importants. Ces attestations indiquent le montant, l'époque et le lieu d'exécution des travaux et précisent s'ils ont été effectués selon les règles de l'art et menés régulièrement à bonne fin",CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Certificats de qualifications professionnelles. La preuve de la capacité du candidat peut être apportée par tout moyen, notamment par des certificats d'identité professionnelle ou des références de travaux attestant de la compétence de l'opérateur économique à réaliser la prestation pour laquelle il se porte candidat",CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Le candidat doit posséder la qualification FNTP no 113 (ouvrage de technicitécourante) en cours de validité ou par équivalence : au moins 3 certificats de capacité(ou d'autres justificatifs regardés comme équivalents fournis par des maîtresd'ouvrage) datant de moins de 5 ans, attestant de la compétence du candidat à réaliserdes travaux de réparation d'ouvrages d'art courants en béton armé et bétonprécontraint. Chacun des certificats précités pourra faire l'objet d'équivalence. Les entreprises étrangèrespourront quant à elles fournir ceux délivrés par les organismes de leur état d'origine.",CF_NIV_SUIV,False,True
21-159637,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-159641,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,Architecte,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,False
21-159646,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années,CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les travaux les plus importants. Ces attestations indiquent le montant, l'époque et le lieu d'exécution des travaux et précisent s'ils ont été effectués selon les règles de l'art et menés régulièrement à bonne fin",CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature",CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-159648,- Renseignements concernant la situation juridique de l'entreprise- Renseignements concernant la capacité économique et financière de l'entreprise- Renseignements concernant les références professionnelles et la capacité technique de l'entreprise,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-159649,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159651,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-159651,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-159651,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique",CF_NIV_SUIV,False,True
21-159651,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-159651,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants, et formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponibles à l'adresse suivante: http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat°",CF_NIV_SUIV,False,True
21-159652,,"- Formulaire Dc1, Lettre de candidature _ Habilitation du mandataire par ses co-traitants.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Formulaire Dc2, Déclaration du candidat individuel ou du membre du groupement.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)",,,False,"- Bilans ou extraits de bilans, concernant les trois dernières années, des opérateurs économiques pour lesquels l'établissement des bilans est obligatoire en vertu de la loi.- Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels.- Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",,,,,False,"- Attestation de vigilance datant de moins de 6 mois, prouvant que la société est à jour de ses cotisations sociales auprès de l'Urssaf, disponible sur le site www.compte.ursaf.fr- Certificat(s) de qualité ou de capacité délivré(s) par des organismes indépendants ou moyens de preuve équivalents, notamment, certificats de qualifications professionnelles ou de conformité à des spécifications techniques- Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années.- Indication des titres d'études et professionnels de l'opérateur économique- Indication des titres d'études et professionnels des cadres de l'entreprise et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du marché.- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé.- Présentation d'une liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les travaux les plus importants.Attestation d'inscription à l'ordre des architectes",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159653,"L'attestation sur l'honneur dans laquelle le candidat déclare ne pas entrer dans l'un des cas d'interdiction de soumissionner obligatoire et général prévu par l'article 2141-1 à 2141-5 du code de la commande publique; Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire;.",,,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles;.",,,,,False,"Liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les plus importants (montant, époque, lieu d'exécution, s'ils ont été effectués selon les règles de l'art et menés à bonne fin);.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159654,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner (Cadre F1 du formulaire DC1),,,False,Déclaration concernant le chiffre d'affaires au cours des trois derniers exercices disponibles (Cadre F1 du formulaire DC2)Attestation d'assurance pour les risques professionnels en cours de validité,,,,,False,"Tout document permettant de justifier les capacités techniques et professionnelles du candidat (à titre d'exemple et non exhaustif : présentation, références, effectifs, organigramme, moyens matériels ... )",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159660,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Les justificatifs à produire sont précisés dans le règlement de la consultation,CF_NIV_SUIV,False,True
21-159661,,"Pour présenter leur candidature, les candidats utilisent soit les formulaires DC1 (lettre de candidature) et DC2 (déclaration du candidat) disponibles gratuitement sur le site www.economie.gouv.fr, soit le Document Unique de Marché Européen (DUME) sur le site https://dume.chorus-pro.gouv.fr .- Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner mentionnés aux articles L 2141-1 à L 2141-5 et L 2141-7 à L 2141-11 du Code de la commande publique.- Déclaration sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail.Par ailleurs, sont interdites de soumissionner les entreprises entrant dans un des cas d'interdiction mentionnés aux articles L 2141-1 à L 2141-5 et L 2141-7 à L 2141-11 du Code de la commande publique.",,,False,- Déclaration concernant le chiffre d'affaires global au cours des trois derniers exercices disponibles.,,,,,False,"- Liste des travaux exécutés au cours des cinq dernières années, assortie d'attestations de bonne exécution pour les travaux les plus importants. Ces attestations pourront indiquer le montant, la date et le lieu d'exécution des travaux et précisent s'ils ont été effectués selon les règles de l'art et menés régulièrement à bonne fin.",,,,,CF_NIV_SUIV,False,False,True,,False,"Cette consultation comporte des conditions d'exécution à caractère social (pour les lots 1,6, 7 et 9) dont le détail est indiqué dans les documents de la consultation. Le respect de ces dispositions est une condition de la conformité de l'offre. Une offre comportant des réserves ou ne respectant pas ces conditions d'exécution particulières sera déclarée irrégulière au motif du non-respect du cahier des charges.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159662,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159663,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Documents à produire obligatoirement par le candidat, à l'appui de sa candidature",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat justifiant qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 ou, pour les marchés publics de défense ou de sécurité, qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 ,46 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 (si cette déclaration n'est pas déjà demandée dans le cadre du formulaire DC1, ci-après)",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat attestant qu'il est en règle, au cours de l'année précédant celle au cours de laquelle a lieu le lancement de la consultation, au regard des articles L. 5212-1, L. 5212-2, L. 5212 5 et L. 5212-9 du code du travail, concernant l'emploi des travailleurs handicapés",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années,CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les travaux les plus importants. Ces attestations indiquent le montant, l'époque et le lieu d'exécution des travaux et précisent s'ils ont été effectués selon les règles de l'art et menés régulièrement à bonne fin",CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,Indication des titres d'études et professionnels des cadres de l'entreprise et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du marché,CF_NIV_SUIV,False,True
21-159664,Cf RC,Cf RC,,,False,Cf RC,,,,,False,Cf RC,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,"Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature",CF_NIV_SUIV,False,True
