BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
21-158595,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,http://agysoft.marches-publics.info
21-158595,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,True,False,False,False,,None,,,,None,,,,,,,,http://agysoft.marches-publics.info
21-158595,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Montpellier,None,,,6 rue PITOT,34063,Montpellier cedex 2,,,,,,,
21-158596,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Montpellier,None,,,6 rue pitot,34053,"Montpellier,",,,(+33) 4-67-54-81-00,,(+33) 4-67-54-74-10,greffe.ta.montpellier@juradm.fr,
21-158596,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,"Comité consultatif interrégional, préfecture de région SGAR",None,,,Boulevard Paul Peytra,13282,Marseille,,,,,,,
21-158596,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Montpellier,None,,,6 rue pitot,34053,Montpellier,,,(+33) 4-67-54-81-00,,(+33) 4-67-54-74-10,greffe.ta.montpellier@juradm.fr,
21-158599,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Lyon,None,,,"184, rue Duguesclin",69433,Lyon,,,04-87-63-50-00,,04-87-63-52-50,greffe.ta-lyon@juradm.fr,http://www.lyon.tribunal-administratif.fr
21-158599,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Tribunal administratif de Lyon,None,,,"184, rue Duguesclin",69433,Lyon,,,04-87-63-50-00,,04-87-63-52-50,greffe.ta-lyon@juradm.fr,http://www.lyon.tribunal-administratif.fr
21-158599,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Lyon,None,,,"184, rue Duguesclin",69433,Lyon,,,04-87-63-50-00,,04-87-63-52-50,greffe.ta-lyon@juradm.fr,http://www.lyon.tribunal-administratif.fr
21-158599,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://www.achatpublic.com
21-158600,False,True,True,False,False,True, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Cergy-Pontoise,None,,,"2-4, boulevard de l'Hautil",95027,Cergy-Pontoise Cedex,,,(+33) 1-30-17-34-00,,(+33) 1-30-17-34-59,greffe.ta-cergy-pontoise@juradm.fr,http://cergy-pontoise.tribunal-administratif.fr/
21-158600,False,True,True,False,False,True, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Cergy-Pontoise,None,,,"2-4, boulevard de l'Hautil",95027,Cergy-Pontoise Cedex,,,(+33) 1-30-17-34-00,,(+33) 1-30-17-34-59,greffe.ta-cergy-pontoise@juradm.fr,http://Cergy-pontoise.tribunal-administratif.fr/
21-158601,False,False,False,False,False,False,Renseignements complémentaires par voie électronique à l'adresse suivante : https://marchespublics.cdg43.fr,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif,None,,,6 cours Sablon,63033,Clermont-Ferrand,,,04-73-14-61-00,,,greffe.ta-clermont-ferrand@juradm.fr,
21-158601,False,False,False,False,False,False,Renseignements complémentaires par voie électronique à l'adresse suivante : https://marchespublics.cdg43.fr,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Greffe du Tribunal administratif,None,,,6 Cours Sablon,63033,Clermont-Ferrand,,,04-73-14-61-00,,04-73-14-61-22,greffe.ta-clermont-ferrand@juradm.fr,
21-158603,False,False,False,False,False,False,"Le présent marché est un marché public mixte comportant :-une part de prestations forfaitaires ; -une part de prestations sous forme d'accord-cadre à bons de commande au sens des articles L. 2125-1 1°, R. 2162-1 à R. 2162-6 et R. 2162-13 à R. 2162-14 du code de la commande publique. Cette part est conclue sans montant minimum et avec un montant maximum de 200.000,00 euro(s)HT pour toute la durée du marché.Pour obtenir tout renseignement complémentaire sur le dossier de consultation, les candidats doivent faire parvenir, le cas échéant, en cas de groupement d'opérateurs économiques, par l'intermédiaire de leur mandataire dûment habilité, une demande écrite. Aucune demande orale ne sera prise en considération.Les réponses apportées par Paris La Défense à ces demandes de renseignements complémentaires, dès lors qu'elles auront été formulées dans les formes et délais requis, sont transmises, une fois les demandes rendues anonymes, sous la même forme et simultanément à chacun des candidats. Les réponses ainsi apportées sont considérées comme faisant partie intégrante du dossier de consultation.Au stade de la remise des candidatures, les demandes sont envoyées (date d'envoi) huit (8) jours au moins avant la date limite de remise des candidatures. Paris La Défense répond aux demandes de renseignements complémentaires, formulées par les candidats dans les délais, au moins six (6) jours avant la date limite de remise des candidatures.Les demandes devront être présentées uniquement sur le profil acheteur à l'adresse suivante : https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_X8aOaKpzJEToute demande qui ne serait pas transmise via le profil acheteur achatpublic.com sera réputée non reçue, et ne sera pas examinée.La réponse du candidat doit impérativement être parvenue au plus tard aux dates et heure indiquées en page de garde du règlement de la consultation et repris dans l'avis d'appel à la concurrence. Tout retard entraîne le rejet de la candidature, le candidat ne pourra participer à la suite de la procédure.En application des dispositions prévues à l'article R.2132-7 du code de la commande publique, les documents requis des candidats sont transmis par voie électronique. Les différents échanges et communication en cours de procédure interviennent également par voie électronique.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,PARIS LA DEFENSE,None,Mme Khalida Harassi,,"Coeur Défense, Tour B, 110 esplanade du Général de Gaulle",92932,Paris-la-défense cedex,,,,,,marchespublics@parisladefense.com,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_X8aOaKpzJE
21-158603,False,False,False,False,False,False,"Le présent marché est un marché public mixte comportant :-une part de prestations forfaitaires ; -une part de prestations sous forme d'accord-cadre à bons de commande au sens des articles L. 2125-1 1°, R. 2162-1 à R. 2162-6 et R. 2162-13 à R. 2162-14 du code de la commande publique. Cette part est conclue sans montant minimum et avec un montant maximum de 200.000,00 euro(s)HT pour toute la durée du marché.Pour obtenir tout renseignement complémentaire sur le dossier de consultation, les candidats doivent faire parvenir, le cas échéant, en cas de groupement d'opérateurs économiques, par l'intermédiaire de leur mandataire dûment habilité, une demande écrite. Aucune demande orale ne sera prise en considération.Les réponses apportées par Paris La Défense à ces demandes de renseignements complémentaires, dès lors qu'elles auront été formulées dans les formes et délais requis, sont transmises, une fois les demandes rendues anonymes, sous la même forme et simultanément à chacun des candidats. Les réponses ainsi apportées sont considérées comme faisant partie intégrante du dossier de consultation.Au stade de la remise des candidatures, les demandes sont envoyées (date d'envoi) huit (8) jours au moins avant la date limite de remise des candidatures. Paris La Défense répond aux demandes de renseignements complémentaires, formulées par les candidats dans les délais, au moins six (6) jours avant la date limite de remise des candidatures.Les demandes devront être présentées uniquement sur le profil acheteur à l'adresse suivante : https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_X8aOaKpzJEToute demande qui ne serait pas transmise via le profil acheteur achatpublic.com sera réputée non reçue, et ne sera pas examinée.La réponse du candidat doit impérativement être parvenue au plus tard aux dates et heure indiquées en page de garde du règlement de la consultation et repris dans l'avis d'appel à la concurrence. Tout retard entraîne le rejet de la candidature, le candidat ne pourra participer à la suite de la procédure.En application des dispositions prévues à l'article R.2132-7 du code de la commande publique, les documents requis des candidats sont transmis par voie électronique. Les différents échanges et communication en cours de procédure interviennent également par voie électronique.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Cergy-Pontoise,None,,,"2-4, boulevard de l'Hautil -B.P.30322",95027,Cergy-pontoise cedex,,,01-30-17-34-00,,01-30-17-34-59,greffe.ta-cergy-pontoise@juradm.fr,http://Cergypontoise.tribunal-administratif.fr/
21-158603,False,False,False,False,False,False,"Le présent marché est un marché public mixte comportant :-une part de prestations forfaitaires ; -une part de prestations sous forme d'accord-cadre à bons de commande au sens des articles L. 2125-1 1°, R. 2162-1 à R. 2162-6 et R. 2162-13 à R. 2162-14 du code de la commande publique. Cette part est conclue sans montant minimum et avec un montant maximum de 200.000,00 euro(s)HT pour toute la durée du marché.Pour obtenir tout renseignement complémentaire sur le dossier de consultation, les candidats doivent faire parvenir, le cas échéant, en cas de groupement d'opérateurs économiques, par l'intermédiaire de leur mandataire dûment habilité, une demande écrite. Aucune demande orale ne sera prise en considération.Les réponses apportées par Paris La Défense à ces demandes de renseignements complémentaires, dès lors qu'elles auront été formulées dans les formes et délais requis, sont transmises, une fois les demandes rendues anonymes, sous la même forme et simultanément à chacun des candidats. Les réponses ainsi apportées sont considérées comme faisant partie intégrante du dossier de consultation.Au stade de la remise des candidatures, les demandes sont envoyées (date d'envoi) huit (8) jours au moins avant la date limite de remise des candidatures. Paris La Défense répond aux demandes de renseignements complémentaires, formulées par les candidats dans les délais, au moins six (6) jours avant la date limite de remise des candidatures.Les demandes devront être présentées uniquement sur le profil acheteur à l'adresse suivante : https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_X8aOaKpzJEToute demande qui ne serait pas transmise via le profil acheteur achatpublic.com sera réputée non reçue, et ne sera pas examinée.La réponse du candidat doit impérativement être parvenue au plus tard aux dates et heure indiquées en page de garde du règlement de la consultation et repris dans l'avis d'appel à la concurrence. Tout retard entraîne le rejet de la candidature, le candidat ne pourra participer à la suite de la procédure.En application des dispositions prévues à l'article R.2132-7 du code de la commande publique, les documents requis des candidats sont transmis par voie électronique. Les différents échanges et communication en cours de procédure interviennent également par voie électronique.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Cergy-Pontoise,None,,,"2-4, boulevard de l'Hautil -B.P.30322",95027,Cergy-pontoise cedex,,,01-30-17-34-00,,01-30-17-34-59,greffe.ta-cergy-pontoise@juradm.fr,http://Cergypontoise.tribunal-administratif.fr/
21-158604,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Pau,None,,,Villa Noulibois 50 Cours Lyautey BP 543,64010,Pau cedex,,,05-59-84-94-40,,05-59-02-49-93,greffe-ta-pau@juradm.fr,http://pau.tribunal-administratif.fr/
21-158604,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Pau,None,,,Villa Noulibois 50 Cours Lyautey BP 543,64010,Pau cedex,,,05-59-84-94-40,,05-59-02-49-93,greffe-ta-pau@juradm.fr,http://pau.tribunal-administratif.fr/
21-158607,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Rennes - Hôtel de Bizien,None,,,3 Contour de la Motte,35000,Rennes,,,02-23-21-28-28,,,greffe.ta-rennes@juradm.fr,http://www.rennes.tribunal-administratif.fr
21-158607,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal Administratif de RENNES hôtel de Bizien,None,,,3 contour de la Motte - cs44416,35044,Rennes cedex,,,02-23-21-28-28,,,greffe.ta-rennes@juradm.fr,http://www.rennes.tribunal-administratif.fr
21-158607,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://marches.megalis.bretagne.bzh/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=155597&orgAcronyme=h1f
21-158608,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-158610,False,False,True,False,False,True, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif,None,,,22 rue d'Assas,21000,Dijon,,,(+33) 3-80-73-91-00,,(+33) 3-80-73-39-89,,
21-158610,False,False,True,False,False,True, Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif,None,,,22 rue d'Assas,21000,Dijon,,,(+33) 3-80-73-91-00,,(+33) 3-80-73-39-89,,
21-158613,False,False,False,False,False,False,"Critères de sélection des candidatures : capacités techniques, financières et professionnelles. Les candidats devront obligatoirement procéder à une visite des lieux d'exécution du marché. Les modalités sont mentionnées à l'article 2.7 du règlement de la consultation. Le titulaire devra réaliser une action d'insertion permettant l'accès ou le retour à l'emploi de personnes rencontrant des difficultés sociales et/ou professionnelles et cette consultation comporte des conditions d'exécution à caractère environnemental. Le détail des clauses sociales et environnementales est indiqué dans le C.C.A.P.","Recours : Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R.551-7 du CJA. Recours pour excès de pouvoir contre une décision administrative prévu aux articles R.421-1 à R.421-7 du CJA, et pouvant être exercé dans les 2 mois suivant la notification ou publication de la décision de l'organisme (le recours ne peut plus, toutefois, être exercé après la signature du contrat). Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif (TA) de Strasbourg,None,,,31 avenue de la paix - BP 51038,67070,Strasbourg Cedex,,,03-88-21-23-23,,03-88-36-44-66,greffe.ta-strasbourg@juradm.fr,http://strasbourg.tribunal-administratif.fr
21-158613,False,False,False,False,False,False,"Critères de sélection des candidatures : capacités techniques, financières et professionnelles. Les candidats devront obligatoirement procéder à une visite des lieux d'exécution du marché. Les modalités sont mentionnées à l'article 2.7 du règlement de la consultation. Le titulaire devra réaliser une action d'insertion permettant l'accès ou le retour à l'emploi de personnes rencontrant des difficultés sociales et/ou professionnelles et cette consultation comporte des conditions d'exécution à caractère environnemental. Le détail des clauses sociales et environnementales est indiqué dans le C.C.A.P.","Recours : Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R.551-7 du CJA. Recours pour excès de pouvoir contre une décision administrative prévu aux articles R.421-1 à R.421-7 du CJA, et pouvant être exercé dans les 2 mois suivant la notification ou publication de la décision de l'organisme (le recours ne peut plus, toutefois, être exercé après la signature du contrat). Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité Consultatif Interrégionale du Règlement Amiable des Litiges Préfecture de Meurthe et Moselle,None,,,"1, rue du Préfet Claude Erignac",54038,Nancy,,,03-83-34-25-65,,,caroline.page@meurthe-etmoselle.gouv.fr,http://meurthe-et-moselle.gouv.fr
21-158613,False,False,False,False,False,False,"Critères de sélection des candidatures : capacités techniques, financières et professionnelles. Les candidats devront obligatoirement procéder à une visite des lieux d'exécution du marché. Les modalités sont mentionnées à l'article 2.7 du règlement de la consultation. Le titulaire devra réaliser une action d'insertion permettant l'accès ou le retour à l'emploi de personnes rencontrant des difficultés sociales et/ou professionnelles et cette consultation comporte des conditions d'exécution à caractère environnemental. Le détail des clauses sociales et environnementales est indiqué dans le C.C.A.P.","Recours : Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R.551-7 du CJA. Recours pour excès de pouvoir contre une décision administrative prévu aux articles R.421-1 à R.421-7 du CJA, et pouvant être exercé dans les 2 mois suivant la notification ou publication de la décision de l'organisme (le recours ne peut plus, toutefois, être exercé après la signature du contrat). Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,True,False,False,False,False,False,False,False,Direction des Achats et de la Commande Publique,None, Direction des Achats et de la Commande Publique,,"null null null 100, avenue d'Alsace",68000,COLMAR,,,03-89-30-63-18,,,contact.achat@alsace.eu,https://alsacemarchespublics.eu
21-158614,False,False,False,False,False,False,"La remise des offres est subordonnée à la visite préalable obligatoire du lieu d'exécution du marché, dans les conditions fixées par le Règlement de la Consultation (se reporter à l'article 4.4)Après une première analyse des offres des candidats par les techniciens en charge du dossier, une négociation peut se dérouler entre le pouvoir adjudicateur et les candidats dont l'offre n'a pas été déclarée inappropriée (se reporter à l'article 5.6 du Règlement de la Consultation).",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Lille,None,,,5 rue Geoffroy Saint Hilaire CS62039,59014,Lille cedex,,,03-59-54-23-42,,03-59-54-24-45,greffe.ta-lille@juradm.fr,
21-158614,False,False,False,False,False,False,"La remise des offres est subordonnée à la visite préalable obligatoire du lieu d'exécution du marché, dans les conditions fixées par le Règlement de la Consultation (se reporter à l'article 4.4)Après une première analyse des offres des candidats par les techniciens en charge du dossier, une négociation peut se dérouler entre le pouvoir adjudicateur et les candidats dont l'offre n'a pas été déclarée inappropriée (se reporter à l'article 5.6 du Règlement de la Consultation).",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Lille,None,,,5 rue Geoffroy Saint Hilaire CS62039,59014,Lille cedex,,,03-59-54-23-42,,03-59-54-24-45,greffe.ta-lille@juradm.fr,
21-158615,False,False,False,False,False,False,"En application de R 2123-5 du code de la commande publique, et à l'issue de la première analyse des offres effectuée au regard des critères de choix énoncés à l'article 7.2.1, le pouvoir adjudicateur se réservera le droit d'engager des négociations avec les 3 candidats ayant proposé l'offre économiquement la plus avantageuse avant négociation ou à défaut d'attribuer le marché sur la base des offres initiales.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal Administratif de Lille,None,,,5 rue Geoffrroy Saint Hilaire,59014,Lille cedex,,,,,,greffe.ta-lille@juradm.fr,https://www.lille.tribunal-administratif.fr
21-158615,False,False,False,False,False,False,"En application de R 2123-5 du code de la commande publique, et à l'issue de la première analyse des offres effectuée au regard des critères de choix énoncés à l'article 7.2.1, le pouvoir adjudicateur se réservera le droit d'engager des négociations avec les 3 candidats ayant proposé l'offre économiquement la plus avantageuse avant négociation ou à défaut d'attribuer le marché sur la base des offres initiales.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=866703&orgAcronyme=l2m
21-158617,False,False,False,False,False,False,"Le marché comporte une prestation supplémentaire éventuelle facultative décrite aux documents de la consultation.L'attention des candidats est attirée sur le fait que l'Ecole est fermée du 17 décembre 2021 au soir au 3 janvier 2022 matin, en conséquence aucune réponse ne sera apportée.. Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Versailles,None,,,56 avenue Saint Cloud,78000,Versailles,,,,,,,
21-158618,False,False,False,False,False,False,"Afin de faire le point sur les éléments techniques, une visite obligatoire du bâtiment de la blanchisserie et de son environnement est organisée le 21 décembre 2021 à 9h00.Une attestation de visite sera remise aux candidats à l'issue de la visite. Cette attestation devra être présente dans le dossier du candidat au moment de la remise des offres.En l'absence de chiffrage de l'ensemble des PSE à réponse obligatoire, l'offre du candidat sera déclarée irrégulière.. Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Nantes,None,,,6 allée Ile Gloriette,44000,Nantes,,,,,,,
21-158618,False,False,False,False,False,False,"Afin de faire le point sur les éléments techniques, une visite obligatoire du bâtiment de la blanchisserie et de son environnement est organisée le 21 décembre 2021 à 9h00.Une attestation de visite sera remise aux candidats à l'issue de la visite. Cette attestation devra être présente dans le dossier du candidat au moment de la remise des offres.En l'absence de chiffrage de l'ensemble des PSE à réponse obligatoire, l'offre du candidat sera déclarée irrégulière.. Date d'envoi du présent avis au JOUE et au BOAMP : 1 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,DIRECCTE des pays de la Loire,None,,,22 mail Pablo Picasso - BP 24209,44042,NANTES Cedex 1,,,(+33) 2-53-46-79-83,,(+33) 2-53-46-79-79,paysdl.ccira@direccte.gouv.fr,http://pays-de-la-loire.direccte.gouv.fr/
21-158619,False,False,False,False,False,False,Conditions de remise des candidatures et des offres :Les candidats doivent obligatoirement remettre leur offre par voie dématérialisée à l'adresse suivante : www.marches-securises.frLa transmission des offres par télécopie et par papier n'est pas autorisée.Le candidat devra se référer aux prérequis techniques et aux conditions générales d'utilisation disponibles sur le site :www.marches-securises.frLes modalités de réponse sont également détaillées dans l'annexe au règlement de consultationLe DCE est disponible aux candidats par voie électronique sur le site internet : www.marches-securises.fr. L'accès à ce site est libre et gratuit.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,REGIE LIGNE D'AZUR,None,,,2 boulevard Henri Sappia,06100,nice,,,,,,,
21-158619,False,False,False,False,False,False,Conditions de remise des candidatures et des offres :Les candidats doivent obligatoirement remettre leur offre par voie dématérialisée à l'adresse suivante : www.marches-securises.frLa transmission des offres par télécopie et par papier n'est pas autorisée.Le candidat devra se référer aux prérequis techniques et aux conditions générales d'utilisation disponibles sur le site :www.marches-securises.frLes modalités de réponse sont également détaillées dans l'annexe au règlement de consultationLe DCE est disponible aux candidats par voie électronique sur le site internet : www.marches-securises.fr. L'accès à ce site est libre et gratuit.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal Administratif de Nice,None,,,18 avenue des Fleurs CS 61039,06050,Nice Cedex 1,,,,,,greffe.ta-nice@juradm.fr,http://nice.tribunal-administratif.fr/
21-158619,False,False,False,False,False,False,Conditions de remise des candidatures et des offres :Les candidats doivent obligatoirement remettre leur offre par voie dématérialisée à l'adresse suivante : www.marches-securises.frLa transmission des offres par télécopie et par papier n'est pas autorisée.Le candidat devra se référer aux prérequis techniques et aux conditions générales d'utilisation disponibles sur le site :www.marches-securises.frLes modalités de réponse sont également détaillées dans l'annexe au règlement de consultationLe DCE est disponible aux candidats par voie électronique sur le site internet : www.marches-securises.fr. L'accès à ce site est libre et gratuit.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,COMITÉ CONSULTATIF INTERRÉGIONAL,None,,,Place Félix-Baret CS 80001,13282,MARSEILLE Cedex 06,,,(+33) 4-84-35-45-54,,(+33) 4-84-35-44-60,catherine.pietri@paca.pref.gouv.fr,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/prefecture-13203-01.html
