BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-84086,Codecom Côtes de Meuse - Woëvre,None, BANVOY Alexandre,,,22 rue Raymond Poincaré,55210,Vigneulles les Hattonchatel,,03-29-90-69-06,,03-29-90-00-61,direction@cc-cotesdemeuse-woevre.fr,,,,,,,False,False,,False,False
21-84087,CH Annecy Genevois,None,,,FRK28,1 avenue de l'Hôpital BP 90074,74370,EPAGNY METZ TESSY,,(+33) 4-50-63-64-69,,,dali.cmp@ch-annecygenevois.fr,https://achat-sante.safetender.com,https://achat-sante.safetender.com,https://achat-sante.safetender.com,https://achat-sante.safetender.com,https://achat-sante.safetender.com,,False,True,,False,True
21-84088,SIEC - MAISON DES EXAMENS,None,"M. APPOL Herve, SIEC",,,7 rue Ernest Renan,94749,Arcueil cedex,,01-49-12-25-84,,,pole.achats@siec.education.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=755654&orgAcronyme=f0g,,,,,False,False,,False,False
21-84090,SMMAR,None, Isabelle MARTINEZ,,,Allée Raymond Courrière-Hotel du Département de l'Aude,11855,CARCASSONNE,,04-68-11-31-02,,,isabelle.martinez@smmar.fr,https://smmar.org,,,,,,False,False,,False,False
21-84091,ONISEP,None,,,FR102,12 mail Barthélémy Thimonnier Lognes,77437,Lognes,,(+33) 1-64-80-36-24,,(+33) 1-64-80-37-05,mildred.kozlowski@onisep.fr,https://www.onisep.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780053&orgAcronyme=s2d,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780053&orgAcronyme=s2d,,False,True,,False,True
21-84092,MAUGES COMMUNAUTE,None, Charlotte Raimbault,,,Rue Robert Schuman - La LogeCS 60111 - Beaupréau,49602,Beaupréau-en-Mauges cedex,,02-41-71-77-10,,02-41-71-77-01,fcp@maugescommunaute.fr,https://www.maugescommunaute.fr,https://www.maugescommunaute.fr,,,,,False,False,,False,False
21-84093,GIP RESAH,RESAH,,,FR,47 RUE DE CHARONNE,75011,PARIS,,,,,biomed@resah.fr,http://www.resah.Fr,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=793749&orgAcronyme=a0z,https://marches.maximilien.fr/?page=entreprise.Entreprise,,False,True,,True,False
21-84094,Conseil Départemental de la Somme,None,,,FRE23,53 rue de la République,80026,Amiens,,(+33) 3-22-71-80-80,,,pa.lefevre@somme.fr,http://somme.fr,https://marchespublics596280.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=520582&orgAcronyme=CG80,,https://marchespublics596280.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=524658&orgAcronyme=CG80,https://marchespublics596280.fr/,,False,True,,False,True
21-84096,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,None,"M. FERREIRA Jorge, Responsable cellule marchés",,,47/83 Boulevard de l'hôpital - cour du marché - porte 4,75651,Paris cedex 13,,01-42-17-61-82,,01-42-17-60-90,ghps.marche@psl.aphp.fr,http://www.aphp.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-84097,Ville de Sarcelles,None, CCAS DE LA VILLE,,,4 PLACE DE NAVARRE,95200,SARCELLES,,01-34-38-21-32,,,commande.publique@sarcelles.fr,http://sarcelles.e-marchespublics.com,http://sarcelles.e-marchespublics.com,,,,,False,False,,False,False
21-84098,CA Plaine Vallée,None,M. Sabathier Laurent,,,1 rue de l'égalité,95230,Soisy-sous-montmorency,,01-30-10-91-61,,,contact@agglo-plainevallee.fr,https://www.agglo-plainevallee.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-84100,Lillebonne,None,Mme Le Maire,,,BP 20071,76170,Lillebonne,,,,,,http://www.marches-publics.info/avis/index.cfm?IDS=3399,,,,,,False,False,,False,False
21-84101,CCI de région Nord de France,None,"M. DELAIRE Maxence, Chambre de Commerce et D'industrie Hauts-de-france",,,299 Boulevard de Leeds,59031,Lille cedex,,,,,,,,,,,,False,False,,False,False
21-84102,MAUGES COMMUNAUTE,None, Charlotte Raimbault,,,Rue Robert Schuman - La LogeCS 60111 - Beaupréau,49602,Beaupréau-en-Mauges cedex,,02-41-71-77-10,,02-41-71-77-01,fcp@maugescommunaute.fr,https://www.maugescommunaute.fr,http://https://www.maugescommunaute.fr,,,,,False,False,,False,False
21-84103,COMMUNAUTE DE COMMUNES VAL DE GRAY,None,"M. BLINETTE Alain, Président",,,ZAC Gray Sud II - Rue André Marie Ampère,70100,Gray,,03-84-65-69-27,,,marie-helene.dalancon@ville-gray.fr,http://www.cc-valdegray.fr,http://www.ternum-bfc.fr,,,,,False,False,,False,False
21-84104,Société Immobilière de Kourou (SIMKO),None,,Monsieur le Directeur Général,FRY3,"33, avenue Jean Jaurès - B.P. 812",97388,Kourou cedex,,(+33) -05-94-32-10-34,,(+33) -05-94-32-29-95,ma.jules@simko.fr,http://www.simko.fr,http://simko973.e-marchespublics.com,,,,,False,True,,False,True
21-84105,Conseil départemental Loire-Atlantique,None,"M. GROSVALET Philippe, Le Président du Conseil départemental",,,"12, place Pierre Semard CS 30423",44616,SAINT NAZAIRE CEDEX,,02-40-99-10-00,,02-40-99-11-48,contactmarchespublics@loire-atlantique.fr,http://www.loire-atlantique.fr,https://marches.loire-atlantique.fr,,,,,False,False,,False,False
21-84106,DELPIA,None,"M. HAAS Kevin, Acheteur",,,47 rue Sainte Catherine CS 60016,54035,Nancy cedex,,03-83-19-35-33,,03-83-19-33-03,delpia-bureau-achats-sp-infra.contact.fct@def.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
21-84107,C.A.P.L.,None,,M. le Président de la Communauté d'Agglomération Cannes Pays de Lérins (CACPL),FRL03,CS 50044,06414,Cannes Cedex,,(+33) 4-89-82-27-00,,,marches.publics@cannespaysdelerins.fr,http://www.cannespaysdelerins.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
21-84108,CC DU PAYS REUNI D ORANGE,None,,,FRL06,307 av de l'Arc de Triomphe,84100,Orange,,(+33) 4-90-03-01-55,,,m.monago@ccpro.fr,http://www.ccpro.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr/,https://www.marches-securises.fr/,https://www.marches-securises.fr/,False,True,,False,True
21-84109,Université de Bretagne Occidentale,None,"Mme Le Pavec Clémence, Cheffe du service de la commande publique",,,3 rue des archives,29238,Brest cedex 3,,02-98-01-60-11,,,service.marches@univ-brest.fr,https://www.univ-brest.fr,,,,,,False,False,,False,False
21-84110,Ville de Villiers-sur-Marne,None,"M. BENISTI Jacques Alain, Maire",,,Place de l'hôtel de Ville,94350,Villiers-sur-marne,,,,,marches.publics@mairie-villiers94.com,,https://villiersmarches.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-84114,Trois Vals Aménagement,None,"M. Peslier Frédéric, Directeur général",,,Immeuble le Victoria - 23 rue de la Vallée Maillard CS 84307,41043,Blois cedex,,02-54-58-11-12,,,c.froger@3vals-amenagement.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-84116,Ville de Marseille,None,,,FRL04,Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,guichet-dmp@marseille.fr,http://marseille.fr,http://marchespublics.mairie-marseille.fr,,http://marchespublics.mairie-marseille.fr,http://Marchespublics.mairie-marseille.fr,,False,True,,False,True
21-84117,Université de Limoges,None,"Mme Bregeras Sandra, Université de Limoges",,,33 rue François Mitterrand,87032,Limoges,,05-55-14-91-85,,,,http://www.unilim.fr/,,,,,,False,False,,False,False
21-84118,Ville de Paris,None,,,FR101,"Direction des finances et des achats, Sous-direction des achats, 7 avenue de la Porte d'Ivry",75013,Paris,,,,,dfa-bmep@paris.fr,https://www.paris.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=791185&orgAcronyme=r8t,https://marches.maximilien.fr,,False,True,,False,True
21-84119,Communauté urbaine Le Creusot Montceau,None,Service de la Commande publique,,,BP90069,71206,Le Creusot,,,,,marches.publics@creusot-montceau.org,http://www.creusot-montceau.org,https://marches.ternum-bfc.fr,,,,,False,False,,False,False
21-84120,COMMUNE DE PONTARLIER,None," GENRE Patrick, le Maire",,,56 rue de la République BP 259,25304,PONTARLIER,,03-81-38-81-38,,03-81-39-87-16,ccgpmarchespublics@grandpontarlier.fr,http://www.ville-pontarlier.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-84122,SPL ARAC OCCITANIE,None, OUEST SITE,,,"Mandataire agissant au nom et pour le compte de la région Occitanie, représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA, 55 Avenue Louis Bréguet - CS 24020",31028,Toulouse,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,,,,False,False,,False,False
21-84123,SPL ARAC OCCITANIE,53396945700035,,,FRJ23,"Mandataire agissant au nom et pour le compte de la région Occitanie, représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole Delga, 55 Avenue Louis Bréguet - Cs 24020",31028,Toulouse,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,http://marches-publics.info,http://marches-publics.info,,False,True,,False,True
21-84124,SYND MIXTE TRPT COMMUN AGGL TOULOUSAIN,None,"Mme DOUZAL Stéphanie, Directrice Achat et Commande Publique",,,"7, esplanade Compans Caffarelli",31011,Toulouse,,05-67-77-80-61,,,correspondre@aws-france.fr,http://tisseo-collectivites.fr/,http://tisseo.marches-publics.info/,,,,,False,False,,False,False
21-84125,COMMUNE DE MATOURY,None, Ville de Matoury,,,1 rue Victor Céïde,97351,Matoury,,,,,marches@mairie-matoury.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
21-84126,SMEDAR,25760437100019,,,FRD22,"40 boulevard Stalingrad, Cs90213",76121,Le Grand-Quevilly Cedex,,(+33) 2-32-10-43-68,,(+33) 2-32-10-43-85,marches.publics@smedar.fr,http://www.smedar.fr,https://mpe76.marches-publics.info/,,https://mpe76.marches-publics.info/,https://mpe76.marches-publics.info/,,False,True,,False,True
21-84127,VILLE DE PARIS,None,"Mme Bouchet Bertrande, Cheffe de la SLA des 6ème et 14ème arrondissements",,,"SLA des 6ème et 14ème arrondissements, 8/10 rue Boissonade",75014,Paris,,,,,bertrande.bouchet@paris.fr,http://marches.maximilien.fr,,,,,,False,False,,False,False
21-84128,SMEDAR,None," BARRE Stéphane, Président",,,"40 boulevard Stalingrad, CS90213",76121,Le GRAND-QUEVILLY Cedex,,02-32-10-43-68,,02-32-10-43-85,marches.publics@smedar.fr,http://www.smedar.fr,https://mpe76.marches-publics.info/,,,,,False,False,,False,False
21-84129,Ville de Lisieux,21140366200011,,,FRD11,21 rue Henry Chéron,14107,Lisieux,,(+33) 2-31-48-40-11,,,marchespublics@ville-lisieux.fr,http://www.ville-lisieux.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,True,False,,False,True
21-84130,Conseil départemental du Cher,22180001400013,,,FRB01,"Hôtel du département , 1 Place Marcel Plaisant, Cs no30222",18023,Bourges,,(+33) 2-48-27-80-00,,,nathalie.parry@departement18.fr,http://www.cg18.fr,http://www.marchespublics.departement18.fr/,,http://www.marchespublics.departement18.fr/,http://www.marchespublics.departement18.fr/,,False,True,,False,True
21-84131,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,None," RONZON Serge, Président",,,"5 Chemin du Tapey, ZI Arlod, Bellegarde sur Valserine",01200,VALSERHONE,,04-50-56-67-30,,04-50-56-67-37,marches@sidefage.fr,http://www.sidefage.fr,http://www.sidefage.fr,,,,,False,False,,False,False
21-84132,Communauté d'Agglomération du Cotentin,20006720500019,,,FRD12,8 rue des Vindits,50130,Cherbourg en Cotentin,,(+33) 2-50-79-16-10,,,correspondre@aws-france.com,http://lecotentin.fr,http://marchespublicsmanche.fr/,,http://marchespublicsmanche.fr/,http://marchespublicsmanche.fr/,,False,True,,False,True
21-84133,METROPOLE ROUEN NORMANDIE,20002341400101,,,FRD22,"Le 108, 108 allée François Mitterrand",76176,Rouen,,(+33) 2-32-76-44-22,,(+33) 2-32-76-44-29,demat.marches@metropole-rouen-normandie.fr,http://www.metropole-rouen-normandie.fr/,https://www.mpe76.fr,,https://www.mpe76.fr,https://www.mpe76.fr,,False,True,,False,True
21-84134,OPH Portes de France Thionville,None, Mr PAUTTE Frédéric,,,26 Avenue Albert 1er - BP 60116,57103,THIONVILLE Cedex,,03-82-82-05-10,,,contact@oph-thionville.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
21-84135,Ville d'Auch,21320013200016,,,FRJ24,Bp 90321,32007,Auch Cedex,,(+33) 5-62-61-21-69,,,service.marches@mairie-auch.fr,http://www.mairie-auch.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
21-84136,Ville d'Auch,21320013200016,,,FRJ24,Bp 90321,32007,Auch Cedex,,(+33) 5-62-61-21-69,,,service.marches@mairie-auch.fr,http://www.mairie-auch.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
21-84138,COMMUNAUTE DE COMMUNES DU VAL DE DROME,24260025200140,,,FRK23,"Ecosite du Val de Drôme, 96 ronde des Alisiers",26400,Eurre,,(+33) 4-75-25-43-82,,,ccvd@val-de-drome.com,http://www.val-de-drome.com/,http://www.val-de-drome.com/,,,,,False,True,,False,True
21-84140,Ville de Courbevoie,None, le Maire,,,"Hôtel de Ville, 1 rue Albert Simonin, Service Commande Publique",92401,Courbevoie,,01-71-05-71-92,,01-71-05-73-40,marchespublics@ville-courbevoie.fr,http://www.ville-courbevoie.fr,http://www.ville-courbevoie.fr,,,,,False,False,,False,False
21-84142,COMMUNE DE PERPIGNAN,None, le Maire,,,Place de la Loge BP 20931,66931,PERPIGNAN CEDEX,,04-68-66-32-79,,,marchespublics@mairie-perpignan.com,http://mairie-perpignan.fr,https://www.marches-publics.info,,,,,False,False,,False,False
21-84144,Ville de Quimper,None,Mme Maire La,Service commande publique,,44 Place St Corentin CS 26004,29107,Quimper cedex,,,,,marches.publics@quimper.bzh,http://www.quimper.bzh/,http://Marches.megalis.bretagne.bzh/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
21-84145,CONSEIL DEPARTEMENTAL DE LOIR-ET-CHER,None," PERRUCHOT Nicolas, Président du conseil départemental",,,"Hôtel du département, Place de la République",41020,Blois,,02-54-58-41-41,,02-54-58-42-13,correspondre@aws-france.com,http://www.le-loir-et-cher.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
21-84146,Agence nationale cohésion territoires,None,,,FR101,"20 avenue de Ségur, TSA 10717",75334,Paris cedex 7,,(+33) 1-85-58-63-41,,,sebastien.cousin@anct.gouv.fr,http://Agence-cohesion-territoires.gouv.fr,,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=781333&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=781333&orgAcronyme=d4t,,False,True,,False,True
21-84147,Conservatoire du littoral,None,"M. CHOCAT Philippe, Conservatoire du littoral",,,Corderie Royale - CS 10137,17306,Rochefort cédex,,05-46-84-72-50,,05-46-84-72-78,,http://www.conservatoire-du-littoral.fr/front/process/Outils.asp?rub=16&amp;rubec=16,,,,,,False,False,,False,False
21-84148,COMMUNE DE BORDEAUX,None,"M. HURMIC Pierre, Maire de la ville de Bordeaux, Président du CCAS",,,Place Pey Berland,33045,BORDEAUX,,,,,dam@mairie-bordeaux.fr,http://www.bordeaux.fr,https://marchespublics.bordeaux-metropole.fr,,,,,False,False,,False,False
21-84149,GPFMAS DT ROUEN,None,"M. GABET Pascal, Directeur Général Délégué",,,34 boulevard Boisguilbert,76022,Rouen,,02-35-52-54-56,,,,https://www.haropaports.com/fr/rouen,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-84150,Ville de Neuilly-sur-Seine,21920051600017,,,FR105,96 avenue Achille Peretti,92522,Neuilly-sur-seine,,(+33) 1-40-88-88-05,,(+33) 1-40-88-87-92,marchespublics@ville-neuillysurseine.fr,http://www.ville-neuillysurseine.fr/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&selectedorg=b4a,,,,,False,True,,False,True
21-84151,COMMUNE DE VERTOU,None,,,FRG01,2 Place Saint Martin CS 22319,44123,VERTOU,,(+33) 2-40-34-43-00,,(+33) 2-40-34-91-45,ecrire@mairie-vertou.fr,http://www.vertou.fr/,https://e-marchespublics.com,http://www.vertou.fr/,https://e-marchespublics.com,https://e-marchespublics.com,,False,True,,False,True
21-84152,ALOGEA,None, JEAN Mathieu,,,6 rue Barbes,11000,CARCASSONNE,,04-68-47-89-26,,,mathieu.jean@alogea.fr,http://alogea.e-marchespublics.com,http://alogea.e-marchespublics.com,,,,,False,False,,False,False
21-84153,Conseil général de l'Essonne,None,M. Président Le,,,Hôtel du département-Boulevard de France-Evry-Courcouronnes,91012,Evry cedex,,,,,,http://Essonne.fr,http://Maximilien.fr,,,,,False,False,,False,False
21-84154,AP-HP / CFDC,None,M. SCHECHTER Clement,,,33 Boulevard de Picpus,75012,Paris,,01-40-27-44-01,,,clement.schechter@aphp.fr,,,,,,,False,False,,False,False
21-84155,VILLE DE STRASBOURG,None, Madame la Maire de Strasbourg,,,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,03-68-98-51-19,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
21-84156,DEPAFI,None,,,FR101,Place Beauvau,75800,Paris cedex8,,(+33) 1-86-21-61-08,,,sailmisdasem@interieur.gouv.fr,http://www.interieur.gouv.fr,,,,,,False,True,,False,True
21-84157,ACOSS,None,"M. Sauvageon Benoît, Acheteur",,,36 rue de Valmy,93108,Montreuil,,01-77-93-64-77,,,secretariat-cia@acoss.fr,https://acoss.achatpublic.com,,,,,,False,False,,False,False
21-84158,B R G M,None,Mme Goudeau Laura,,,3 avenue Claude Guillemin - BP 36009,45060,Orléans cedex 2,,,,,consultation@brgm.fr,https://www.brgm.fr/fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-84159,VILLE DE PARIS,None,"Mme Bouchet Bertrande, Cheffe de la SLA des 6ème et 14ème arrondissements",,,8/10 rue Boissonade,75014,Paris,,01-71-28-22-30,,01-71-28-22-46,bertrande.bouchet@paris.fr,https://marches.maximilien.fr,,,,,,False,False,,False,False
21-84160,COLLECTIVITE TERRITORIALE MARTINIQUE,None,M.le Président du conseil exécutif de la collectivité territoriale de la martinique,,,Rue Gaston Defferre Hôtel de la CollectivitéCS 30137,97261,Fort-de-France,,05-96-59-63-00,,,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,False,,False,False
21-84161,Département de l'Eure,None,,,FRD21,14 boulevard Georges-Chauvin,27000,ÉVREUX,,(+33) 2-32-31-50-50,,,marchespublics@eure.fr,https://eureennormandie.fr/,https://marchespublics.eure.fr,https://eureennormandie.fr/,https://marchespublics.eure.fr,,,False,True,,False,True
21-84162,CCIT HAUTE-SAVOIE,None,M. COMMANDE PUBLIQUE CELLULE REGIONALE,,,5 Rue du 27ème BCA,74011,Annecy,,,,,,http://www.haute-savoie.cci.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-84163,Syndicat Mixte DECOSET,None,,,FRJ23,2 rue Jean Giono,31130,Balma,,(+33) 5-62-89-03-41,,,contact@decoset.fr,http://www.decoset.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-84164,SOC HLM LA CITE DES JARDINS,None,,,FRJ23,"18, rue de Guyenne BP 90041",31702,Blagnac,,,,,a.mahi@hlm-citejardins.fr,http://www.lacitejardins.fr/,,,,,,False,True,,False,True
21-84167,REGION OCCITANIE,None,"Mme DELGA Carole, Présidente",,,22 boulevard du Maréchal Juin,31406,TOULOUSE,,,,,marches.publics@laregion.fr,http://www.laregion.fr,https://marchespublics.laregion.fr,,,,,False,False,,False,False
21-84168,COMMUNE DE CHATILLON,None,Mme DEBREUIL Mylène,,,"1, place de la LIbération",92320,Chatillon,,01-42-31-81-81,,,marches-publics@chatillon92.fr,https://ville-chatillon.fr/,https://marches.maximilien.fr/?page=frame.ConsultationsOrganisme&org=z7x,,,,,False,False,,False,False
21-84169,Mairie de Noues de Sienne,200006989600013,,,FRD11,1 place de la Mairie - Saint-Sever-Calvados,14380,NOUES DE SIENNE,,(+33) 2-31-67-68-67,,,servicetechnique@nouesdesienne.fr,https://www.e-marchespublics.com/,https://www.e-marchespublics.com/,,,,,False,True,,False,True
21-84170,VILLE DE PARIS,None,"Mme Bouchet Bertrande, Cheffe de la SLA des 6ème et 14ème arrondiss",,,"SLA des 6ème et 14ème arrondissements, 8/10 rue Boissonade",75014,Paris,,01-71-28-22-30,,01-71-28-22-46,bertrande.bouchet@paris.fr,https://marches.maximilien.fr,,,,,,False,False,,False,False
21-84171,Conseil Départemental des Ardennes,None,,,FRF21,Hôtel du Département - CS 20001,08011,CHARLEVILLE MEZIERES cedex,,,,,secretariatscp@cd08.fr,https://www.xmarches.fr,https://www.xmarches.fr/entreprise/detailConsultation.php?key=18202,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=18202,https://www.xmarches.fr/entreprise/detailConsultation.php?key=18202,,False,True,,False,True
21-84172,MAUGES COMMUNAUTE,None,,,FRG02,Rue Robert Schuman - La Loge - CS 60111 - Beaupréau,49602,Beaupréau-en-Mauges Cedex,,(+33) 2-41-71-77-10,,,fcp@maugescommunaute.fr,https://www.maugescommunaute.fr,http://maugescommunaute.e-marchespublics.com,,,,,True,False,,False,True
21-84173,GHT Savoie-Belley,20005029200016,,,FRK27,Place Lucien Biset,73011,Chambéry,,,,,correspondre@aws-france.com,http://www.ch-metropole-savoie.fr,https://agysoft.marches-publics.info/,,https://agysoft.marches-publics.info/,https://agysoft.marches-publics.info/,,False,True,,False,True
21-84174,SPL ARAC OCCITANIE,None, OUEST SITE,,,"Mandataire agissant au nom et pour le compte de la région Occitanie, représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA, 55 Avenue Louis Bréguet - CS 24020",31028,Toulouse,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,,,,False,False,,False,False
21-84175,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,http://www.annecy.fr,http://www.annecy.fr,,True,False,,False,True
21-84176,COMMUNE D AJACCIO,21200004600012,,,FRM,2 avenue Antoine Serafini,20304,Ajaccio,,(+33) 4-95-52-53-04,,,correspondre@aws-france.com,http://www.ajaccio.fr,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
21-84177,Ville d'Orléans,None, le Maire,,,Place de l'Etape,45040,Orléans,,02-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr/,http://marches-publics.orleans.fr/accueil.htm,,,,,False,False,,False,False
21-84178,Communauté Urbaine d'Arras,20003357900018,,,FRE12,"La Citadelle, 146 Allée du Bastion de la Reine, Cs10345",62026,Arras,,(+33) 3-21-21-86-50,,,correspondre@aws-france.com,https://www.cu-arras.fr/,https://marches-publics.info,,https://marches-publics.info,https://marches-publics.info,,False,True,,False,True
21-84179,SEPD,None," PUISSESSEAU Jean Marc, PDG",,,24 boulevard des Alliés,62100,Calais,,03-21-99-62-58,,,marie.sumera@portboulognecalais.fr,https://www.portboulognecalais.fr,https://agysoft.marches-publics.info,,,,,False,False,,False,False
21-84180,CONSEIL REGIONAL HAUTS DE FRANCE,None," BERTRAND Xavier, Président",,,"151, avenue du Président Hoover",59555,Lille,,,,,correspondre@aws-france.com,https://www.hautsdefrance.fr/marches-publics-appels-d-offres/,https://agysoft.marches-publics.info,,,,,False,False,,False,False
21-84181,Département des Alpes de Hte Provence,22040001400019,,,FRL01,"13 rue du docteur Romieu, Cs70216",04995,Digne-Les-Bains,,(+33) 4-92-30-04-00,,,correspondre@aws-france.com,http://www.mondepartement04.fr,http://www.agysoft.marches-publics.info/,,http://www.agysoft.marches-publics.info/,http://www.agysoft.marches-publics.info/,,False,True,,False,True
21-84182,COMMUNE DE VICQ,None," JACQUES Bernard, Maire",,,Place de l'église,78490,VICQ,,01-34-86-99-14,,,commune-de-vicq1@orange.fr,https://www.marches-publics.infos/,https://marches-publics.info/,,,,,False,False,,False,False
21-84183,Grand Port Maritime de La Réunion,None," LEGRIGEOIS Eric, Directeur général",,,2 Rue Evariste de Parny BP 18,97821,Le Port,,02-62-42-90-76,,,commandepublique@reunion.port.fr,http://www.reunion.port.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
21-84184,REGIE IMMOBILIERE DE LA VILLE DE PARIS,None, Le représentant de la RIVP,,,13 avenue de la Porte d'Italie,75013,Paris,,01-77-75-11-00,,,correspondre@aws-france.com,http://www.rivp.fr,https://www.rivp.fr/nos_actualites/espace-fournisseurs/nos-appels-doffres/,,,,,False,False,,False,False
21-84185,Opera national de Paris,78439607900054,,,FR101,120 rue de Lyon,75012,Paris,,,,,correspondre@aws-france.com,http://www.operadeparis.fr,https://www.marches-publics.info,,,,,False,True,,False,True
21-84186,INRAE de Montpellier,None,"M. BOEUF Pascale, SDAR SAM Montpellier",,,2 place Pierre Viala,34060,Montpellier cedex 2,,04-99-61-20-03,,,,http://www.inra.fr/,,,,,,False,False,,False,False
21-84187,DEPARTEMENT DE LA MOSELLE,22570001200019,,,FRF33,"1 rue du Pont Moreau, Cs 11096",57036,Metz,,(+33) 3-87-21-98-05,,,smp@moselle.fr,http://www.moselle.fr,https://marchespublics.moselle.fr,,,,,False,True,,False,True
21-84188,CAISSE DES DEPOTS,18002002600019,,,FR101,56 rue de Lille,75007,Paris,,,,,correspondre@aws-france.com,http://www.caissedesdepots.fr,https://caissedesdepots.marches-publics.info,,,,,False,True,,False,True
21-84189,SYNDICAT MIXTE AUDE CENTRE,None, MAGRO Christian,,,ZA COSTE GALIANE,11600,CONQUES SUR ORBIEL,,04-68-77-05-44,,,secretariat@audecentre.fr,,https://www.e-marchespublics.com,,,,,False,False,,False,False
21-84190,Département de Seine-et-Marne,None,,,FR102,Hôtel du Département - CS 50377,77010,Melun cedex,,(+33) 1-64-14-73-37,,,marches.dabc@departement77.fr,http://www.maximilien.fr,,,http://www.maximilien.fr,https://marches.maximilien.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=793071&orgAcronyme=g3h,,False,True,,False,True
