BOAMP_AVIS_NUM,D_13_01_Conditionparticipation_Critereselection,D_13_02_Conditionparticipation_Situationjuridique,D_13_03_Conditionparticipation_Situationjuridiquesst,D_13_04_Conditionparticipation_Capecomarcheoui,D_13_05_Conditionparticipation_Capecomarchenon,D_13_06_Conditionparticipation_Capeco,D_13_07_Conditionparticipation_Capecosst,D_13_08_Conditionparticipation_Capeconiveaumini,D_13_09_Conditionparticipation_Capeconiveauminisst,D_13_10_Conditionparticipation_Captechoffreoui,D_13_11_Conditionparticipation_Captechoffrenon,D_13_12_Conditionparticipation_Captech,D_13_13_Conditionparticipation_Captechsst,D_13_14_Conditionparticipation_Captechniveaumini,D_13_15_Conditionparticipation_Captechniveauminisst,D_13_16_Conditionparticipation_Criteresparticipation,D_13_17_Conditionparticipation_Marchereserveoui,D_13_17_01_Conditionparticipation_Marchereserveoui_Ateliersproteges,D_13_17_02_Conditionparticipation_Marchereserveoui_Emploisproteges,D_13_18_Conditionparticipation_Marchereservenon,D_13_19_Conditionparticipation_Prestationreserveeoui,D_13_20_Conditionparticipation_Prestationreserveenon,D_13_21_Conditionparticipation_Conditionparticuliereexecution,D_13_22_Conditionparticipation_Indicationobligatoirenomqualificationsoui,D_13_23_Conditionparticipation_Indicationobligatoirenomqualificationsnon,D_13_24_Conditionparticipation_Justificatifscandidat,D_13_24_01_Conditionparticipation_Justificatifscandidat_P,D_13_25_Conditionparticipation_Eligiblemps,D_13_25_01_Conditionparticipation_Eligiblemps_Oui,D_13_25_02_Conditionparticipation_Eligiblemps_Non
21-158411,"Aptitude à exercer les missions, les capacités techniques et professionnelles, les capacités économiques et financières.",Cadre de candidature à compléter. Pouvoir de la personne habilitée à engager le candidat,,,False,Cadre de candidature à compléter: CA sur les3 dernières années,,,,,False,"Liste de références pertinentes sur3 ans (ou plus), effectifs annuels sur 3 ans",,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158412,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158413,,"Ne seront pas admises les candidatures qui ne seront pas recevables en application des articles R. 2142-1 à R. 2142-14, R. 2142-19 à R2142-27, R. 2143-3 à R. 2143-16 du code de la commande publique et les candidatures ne démontrant pas l'aptitude à exercer l'activité professionnelle ou ne présentant pas de garanties professionnelles, techniques, économique et financières. Les entreprises sont informées que la signature de l'Acte d'Engagement n'est plus requise (elle reste permise) lors du dépôt de l'offre, elle sera demandée à posteriori à la seule entreprise retenue. Pour permettre au pouvoir adjudicateur d'évaluer ses garanties techniques et financières ainsi que ses capacités professionnelles, le candidat individuel - ou les membres du groupement en cas de candidature groupée - produira une lettre de candidature (formulaire DC1) et une déclaration du candidat (formulaire DC2- un formulaire pour chacun des membres du groupement en cas de candidature groupée). Il fournira également en annexe du DC2, les éléments listés à l'article 5.1 du RC. Les DC1 et DC2 sont disponibles gratuitement sur le site http://www.economie.gouv.fr/daj/formulaires-declarationcandidat. Ils peuvent également être établis sur format libre. Le Pouvoir adjudicateur accepte également en lieu et place le Document Unique de Marché Européen (Dume) accompagné des éléments listés au RC. Situation juridique - références requises: Les entreprises de cinquante salariés et plus devront fournir le procès-verbal de la séance du comité économique et social tel que prévu aux articles 1 et 9 de l'ordonnance no2017-386 du 22/09/2017 relative à la nouvelle organisation du dialogue social et économique dans l'entreprise et favorisant l'exercice et la valorisation des responsabilités syndicales, obligatoire depuis le 1er janvier 2020 ou à défaut, une attestation indiquant que la société n'est pas soumise à la transmission du PV du CSE (entreprises de moins de 50 salariés). Le candidat doit également fournir un document relatif aux pouvoirs de la personne habilitée à engager la société si besoin.",,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles.",,,,,False,"Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années.Liste des principales prestations effectuées au cours des cinq (5) dernières années (pour les deux (2) lots), indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidat.Pour les deux lots : Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation du contrat.",,"Les certificats de qualifications et/ou de qualité demandés aux candidats sont en particulier :FNTP (mars 2021) ou qualifications équivalentes:221 - Reconnaissance des sols - Forages et sondages ;2652 - Injection de remplissage de cavités, injection de remplissage de cavités dans le sol (carrières, dissolution) - Les travaux de remplissage d'ouvrages enterrés ne sont pas concernés.Uniquement pour le lot no1 :FNTP (mars 2021) ou qualifications équivalentes:2651 - Traitement des sols par injection, coulis de ciment, ciment bentoniteOPQIBI ou qualifications équivalentes :1002 - Études de projets complexes en géotechnique 1005 - Étude en hydrogéologieUniquement pour le lot no2 :FNTP (mars 2021) ou qualifications équivalentes:2411 - Pieux forés et moulés dans le sol - Profondeur > 30m341 - Chaussées urbaines - Assises de chaussées756 - Travaux liés à la protection d l'environnement - Traitement et réutilisation de matériaux - traitement in situ ou ex situ (concassage , criblage, ajout de liant) à fin de réutilisation de matériaux.",,,CF_NIV_SUIV,False,False,True,,False,"En application des dispositions de l'article L2112-2 du Code de la Commande Publique, le titulaire de l'accord-cadre aura l'obligation, dans le cadre de son exécution, de promouvoir l'emploi de personnes rencontrant des difficultés particulières d'insertion, dans les conditions précisées à l'article 2.3 du CCAP. Le cahier des clauses environnementales, applicable aux marchés de travaux, fait partie des pièces particulières de l'accord-cadre qui seront notifiées au titulaire. Ce dernier devra impérativement communiquer ce document à chacun de ses cotraitants et/ou sous-traitants éventuels.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158416,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire obligatoirement par le candidat, à l'appui de sa candidature",CF_NIV_SUIV,False,True
21-158416,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire",CF_NIV_SUIV,False,True
21-158416,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-158416,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158416,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158416,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC4, Déclaration de sous-traitance (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158418,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158419,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158422,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Formulaire DC4, Déclaration de sous-traitance (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,Les pièces prévues aux articles D. 8222-5 ou D. 8222-7 et D. 8222-8 du code du travail,CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Si l'attributaire est établi en France, les attestations et certificats délivrés par les administrations et organismes compétents prouvant qu'il a satisfait à ses obligations fiscales et sociales ou un état annuel des certificats reçus",CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Si l'attributaire est établi dans un Etat autre que la France, un certificat établi par les administrations et organismes du pays d'origine. Lorsqu'un tel certificat n'est pas délivré par le pays concerné, il peut être remplacé par une déclaration sous serment, ou dans les Etats où un tel serment n'existe pas, par une déclaration solennelle faite par l'intéressé devant l'autorité judiciaire ou administrative compétente, un notaire ou un organisme professionnel qualifié du pays",CF_NIV_SUIV,False,True
21-158424,Critères de sélection tels que mentionnés dans les documents de la consultation,telle que mentionnée dans les documents de la consultation,,,False,Critères de sélection tels que mentionnés dans les documents de la consultation,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,True,,False,False,CF_NIV_SUIV,"Si les documents fournis par le candidat ne sont pas établis en langue française, ils doivent être accompagnés d'une traduction en français, certifiée conforme à l'original par un traducteur assermenté",CF_NIV_SUIV,False,True
21-158426,,"Une lettre de candidature (DC1 ou équivalent) comportant l'ensemble des indications permettant d'identifier le candidat ou l'ensemble des membres du groupement en cas de réponse en groupement.. Une déclaration sur l'honneur attestant qu'il ne fait pas l'objet d'une des interdictions de soumissionner telles que définies aux articles L.2141-1 à L.2141-5 et L.2141-7 à L.2141-11 du code de la commande publique et qu'il est en règle au regard des articles L 5212-1 à L 5212-11 du code du travail concernant l'emploi des travailleurs handicapés. La remise d'un DC1 ou d'un DUME vaudra remise d'une déclaration sur l'honneur.. Pour chaque candidat ou chaque cotraitant en cas de groupement, une déclaration du candidat (DC2 ou équivalent).",,,False,"Déclaration concernant le chiffre d'affaires global du candidat, portant au maximum sur les trois derniers exercices disponibles en fonction de la date de création de l'entreprise ou du début d'activité de l'opérateur économique.. L'attestation d'assurance responsabilité civile professionnelle.",,,,,False,"Une liste des travaux exécutés ou 3 références minimum au cours des cinq dernières années portant sur des prestations et des opérations comparables (passerelles métallique et/ou travaux sur le domaine autoroutier sont indispensables), assortie d'attestations de bonne exécution pour les travaux les plus importants. Ces attestations indiquent le montant, la date et le lieu d'exécution des travaux et précisent s'ils ont été effectués selon les règles de l'art et menés régulièrement à bonne fin;. Une déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pendant les trois dernières années ;. Une description de l'outillage, du matériel et de l'équipement technique dont le candidat disposera pour la réalisation du marché public ;. Les certificats de qualification professionnelle de l'entreprise candidate telles que décrites par lot ci-dessous : (l'absence de ces certifications devra être compensé par des références) :CPV 45 220 000-5 Ouvrages d'art et de génie civilCPV 45 223 100-7 Assemblage de structures en métalFNTP no1131 : ouvrages béton de technicité couranteFNTP no121 : ouvrages métalliques de haute technicitéFNTP no2321 : travaux de terrassements courantsFNTP no2412 : pieux forés et moulés dans le sol",,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158427,,Formulaires DC1 et DC2,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire obligatoirement par le candidat, à l'appui de sa candidature",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat justifiant qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 ou, pour les marchés publics de défense ou de sécurité, qu'il n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles 45 ,46 et 48 de l'ordonnance no 2015-899 du 23 juillet 2015 (si cette déclaration n'est pas déjà demandée dans le cadre du formulaire DC1, ci-après)",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Déclaration sur l'honneur du candidat attestant qu'il est en règle, au cours de l'année précédant celle au cours de laquelle a lieu le lancement de la consultation, au regard des articles L. 5212-1, L. 5212-2, L. 5212 5 et L. 5212-9 du code du travail, concernant l'emploi des travailleurs handicapés",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Si le candidat est établi en France, une déclaration sur l'honneur du candidat justifiant que le travail est effectué par des salariés employés régulièrement au regard des articles L. 1221-10, L. 3243-2 et R. 3243-1 du code du travail (dans le cas où le candidat emploie des salariés, conformément à l'article D. 8222-5-3° du code du travail)",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Si le candidat est établi ou domicilié à l'étranger, une déclaration sur l'honneur du candidat attestant qu'il fournit à ses salariés des bulletins de paie comportant les mentions prévues à l'article R. 3243-1 du code du travail, ou des documents équivalents",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années,CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Indication des titres d'études et professionnels de l'opérateur économique,CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Indication des titres d'études et professionnels des cadres de l'entreprise et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du marché,CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158430,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
21-158431,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"A l'appui de leur candidature, les candidats doivent fournir les documents suivants :- Assurance pour les risques professionnels- Lettre de candidature (DC1)- Déclaration du candidat (DC2)- Chiffre d'Affaires- Références Travaux- Déclarations- Moyens techniques, Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature ;- Qualifications professionnelles- Redressement judiciaire",CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Le candidat peut remettre un document unique de marché européen (DUME) rédigé en français en lieu et place des documents et renseignements demandés par l'acheteur aux fins de vérification de l'aptitude à répondre aux marchés publics, de l'aptitude à exercer l'activité professionnelle, de la capacité économique et financière ainsi que des capacités techniques et professionnelles.Les candidats ne sont pas tenus de fournir les documents et renseignements que l'acheteur peut obtenir par le biais d'un système électronique de mise à disposition d'informations, administré par un organisme officiel ou d'un espace de stockage numérique, à condition que le candidat mentionne dans le dossier de candidature toutes les informations nécessaires à la consultation de ce système et que l'accès soit gratuit.En outre, pour chaque sous-traitant mentionné dans l'offre, le candidat devra joindre, en plus de l'annexe à l'acte d'engagement : - les capacités professionnelles et financières du sous-traitant ;- une déclaration du sous-traitant indiquant qu'il ne tombe pas sous le coup d'une interdiction d'accéder aux marchés publics.",CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"L'offre des candidats est composée des documents suivants :- Un Acte d'engagement, cadre ci-joint à compléter, dater et signer par les représentants qualifiés de toutes les entreprises candidates ayant vocation à être titulaires du marché.La signature de l'Acte d'Engagement vaut acceptation et signature du CCAP, du CCTP, des plans, du PGCCet acte d'engagement sera accompagné éventuellement par les demandes d'acceptation des sous-traitants, et d'agrément des conditions de paiement, pour tous les sous-traitants de premier rang désignés au marché- Le Bordereau de prix unitaires, cadre ci-joint à compléter sans modification- Le Détail quantitatif estimatif, cadre ci-joint à compléter sans modification- Un Mémoire technique portant sur les dispositions que l'entrepreneur se propose d'adopter pour l'exécution des travaux le concernant. Le mémoire devra détailler les thèmes ci-dessous, et devra être rédigé en reprenant l'ordre et les titres de ces thèmes : - Indications sur la qualité des matériaux, matériels : - Fiches techniques et fiches produits présentant les indications sur la qualité des matériaux, matériels, nécessaires à la réalisation du projet, permettant d'apprécier leurs qualités au regard des performances décrites au Dossier de Consultation.- Procès-verbal établi par un laboratoire indépendant du candidat attestant les valeurs obtenues par le (ou les) revêtement proposé au regard des valeurs contractuellement demandées. Ce procès-verbal sera accompagné de la fiche technique de revêtement établi par le candidat (reprenant l'éventuelle marque commerciale et le nom du détenteur de la marque et/ou du brevet) et décrivant les performances sportives, la pérennité de ses qualités- Méthodologie d'entretien et de maintenance des surfaces sportives (fréquence, durée, coût, etc....),",CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Proposition d'engagement du candidat sur des dispositions de garanties contractuelles et leurs éventuelles couvertures par assurance ;- Indication des procédés d'exécution envisagés, de la méthodologie suivie et des moyens humains et matériels spécifiques à ce chantier qui seront utilisés ; - Indication des procédés d'exécution envisagés, de la méthodologie suivie et des moyens humains et matériels spécifiques à ce chantier qui seront utilisés,- Mode opératoire de préparation des travaux, réalisation des travaux, réception des travaux, levée de réserves, SAV,- Mesures d'hygiène et de sécurité applicables sur le chantier ;- Programmation détaillée par tâche des travaux avec indication des délais de livraison des principales fournitures et d'intervention des différents opérateurs économiques, et dispositions spécifiques en matière d'assurance de la qualité - Programmation détaillée par tâche des travaux avec indication des délais de livraison des principales fournitures et d'intervention des différents opérateurs économiques, points de contrôles ;- Plan d'Assurance Qualité proposé par l'entreprise et décrivant les dispositions spécifiques en matière d'assurance de la qualité prises par l'entreprise pour répondre aux exigences relatives à la réalisation de ce marché,Le titulaire devra respecter le guide de préconisations de sécurité sanitaire pour la continuité des activités de la construction en période d'épidémie de coronavirus COVID-19 : https://www.preventionbtp.fr/- RIB.",CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158434,"Garanties professionnelles et financières, garanties techniques, référence jugées au regard des éléments fournis à l'appui de la candidature.",,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Il est rappelé aux candidats que dans le cadre de la dématérialisation, chaque document demandé dans le contenu de l'offre doit correspondre à un fichier distinct, ledit fichier devra également avoir la même dénomination que celui du DCE.Avant notification du contrat, l'attributaire doit fournir les documents suivants :- Certificat de régularité fiscale ;- Certificat de régularité sociale ;- Extrait KBIS.",CF_NIV_SUIV,False,True
21-158436,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,True,False
21-158437,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
21-158437,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"I) Au titre de l'aptitude à exercer leur activité professionnelle :1 la lettre de candidature, le candidat peut utiliser le formulaire "" DC1 "" joint au DCE2 la déclaration sur l'honneur du candidat pour justifier qu'il n'entre dans aucun des cas mentionnés aux articles L. 2141-1 à L. 2141-5 et L.2141-7 à L. 2141-11 du C.C.P. concernant les interdictions de soumissionner, le candidat peut utiliser le formulaire "" DC1 "" joint au DCEII) Au titre de la capacité économique et financière : 3 La déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations, objet du marché public, réalisés au cours des trois (3) derniers exercices disponibles, le candidat peut utiliser le formulaire "" DC2 "" joint au DCE 4 la preuve d'une assurance contre les risques professionnels,III) Au titre des capacités techniques et professionnelles : 5 une liste des travaux exécutés au cours des trois (3) dernières années, 6 une déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement,7 une description de l'outillage, du matériel et de l'équipement technique dont le candidat disposera pour la réalisation du marché public,8 les qualifications indiquées dans le Règlement de consultation.",CF_NIV_SUIV,False,True
