,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
3633,21-62058,REGION GRAND EST,None,Fabienne FAYTRE,,,5 rue de Jéricho,51037,Chalons-en-Champagne cedex,,03-26-70-66-49,,,,https://grandest.fr,https://marchespublics.grandest.fr,,,,,False,False,,False,False
3634,21-62059,Université de Lorraine,None,,Monin julie,FRF31,34 COURS LEOPOLD,54042,NANCY,,(+33) 3-72-74-06-91,,,julie.monin@univ-lorraine.fr,http://www.univ-lorraine.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=754159&,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=754159&,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=754159&,,False,True,,False,True
3635,21-62060,Cté de Communes du Val d'Essonne,None,,,FR104,Parvis des Communautés BP29,91610,BALLANCOURT-SUR-ESSONNE,,(+33) 1-01-64-93-78-90,,,marchespublics@ccvalessonne.com,http://www.cc-val-essonne.fr/,http://cc-val-essonne.e-marchespublics.com,,,,,False,True,,False,True
3636,21-62061,DIRMED,None,"Mme BRIATTE Laurence, DIRMED",DREAL PACA / PSI / UCP,,16 rue Antoine Zattara CS70248,13331,Marseille cedex 03,,04-88-22-61-68,,,marchespublics.dreal-paca@developpement-durable.gouv.fr,http://www.dir.mediterranee.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
3637,21-62062,COMMUNE DE NICE,None,,,FRL03,5 rue de l'hôtel de Ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,,dao@nicecotedazur.org,https://www.e-marches06.fr,https://www.e-marches06.fr,,,,,False,True,,False,True
3638,21-62063,Département de la Haute-Savoie,22740001700074,,,FRK28,23 rue de la Paix,74041,Annecy,,,,,dcpfour-serv@hautesavoie.fr,http://www.hautesavoie.fr,http://www.hautesavoie.fr,,http://www.hautesavoie.fr,http://www.hautesavoie.fr,,True,False,,False,True
3639,21-62064,COMMUNE CHAMPS SUR MARNE,21770083000011,,,FR102,1 mail Jean Ferrat,77427,Marne-la-Vallée,,(+33) 1-64-73-48-48,,(+33) 1-64-73-48-12,correspondre@aws-france.com,http://www.ville-champssurmarne.fr,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
3640,21-62065,Conseil départemental de l'Hérault,22340001100076,,,FRJ13,"Hôtel du département, Mas d'Alco, 1977 avenue des moulins",34087,Montpellier,,(+33) 4-67-67-67-67,,,correspondre@aws-france.com,http://www.herault.fr,https://commande-publique.herault.fr/,,https://commande-publique.herault.fr/,https://commande-publique.herault.fr/,,False,True,,False,True
3641,21-62066,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,"Mme MALHERBE Hermeline, Présidente du Conseil d'administration du SDIS 66",,,1 rue du Lieutenant Gourbault BP 19935,66962,PERPIGNAN,,04-68-63-78-63,,,nathalie.gubert@sdis66.fr,http://www.sdis66.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
3642,21-62067,Commune de GUIGNEN,21350127300014,,,FR,4 rue de la Mairie,None,GUIGNEN,,,,,mairie@guignen.fr,https://www.guignen.fr/,https://www.megalis.bretagne.bzh,,https://www.megalis.bretagne.bzh,https://www.megalis.bretagne.bzh,,False,True,,False,True
3643,21-62068,Commune de Sandillon,None," Juteau Pascal, Maire",,,251 route d'Orléans,45640,Sandillon,,02-38-69-79-80,,,benoit.fouche@sandillon.fr,,,,,,,False,False,,False,False
3644,21-62069,DEPARTEMENT DE LA HAUTE LOIRE,None," MARCON Jean-Pierre, Président",,,"1, place Monseigneur de Galard, CS 20310",43009,LE PUY EN VELAY Cedex,,04-71-07-43-43,,04-71-07-43-99,correspondre@aws-france.com,http://www.hauteloire.fr,https://www.marches-publics.info,,,,,False,False,,False,False
3645,21-62070,COMMUNE DE GRAND COURONNE,None," CHARLEMEIN Guillaume, Adjoint au Maire en charge des Achats Publics",,,place Jean Salen,76530,GRAND-COURONNE,,02-32-11-64-30,,,correspondre@aws-france.com,http://www.grand-couronne.fr,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
3646,21-62071,Communauté de Communes MACS,None,Communauté de communes MACS service marchés publics,,,allée des camélias BP 44,40231,Saint-Vincent-de-Tyrosse,,,,,,http://www.cc-macs.org,https://marchespublics.landespublic.org,,,,,False,False,,False,False
3647,21-62072,COMMUNE DE SAINT NAZAIRE,None," SAMZUN DAVID, Monsieur Le Maire",,,Place François Blancho,44600,Saint Nazaire,,,,,marchespublics@agglo-carene.fr,http://www.saintnazaire.fr/,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html,,,,,False,False,,False,False
3648,21-62076,Département de la Charente,None, Le Président,,,"31 boulevard Emile Roux, CS 60 000",16917,ANGOULEME,,05-16-09-50-00,,05-16-09-51-86,marchespublics@lacharente.fr,http://www.lacharente.fr,http://marchespublics.lacharente.fr,,,,,False,False,,False,False
3649,21-62077,SMEP DE JURANCON,None,Michel Bernos,,,33 Avenue Bagnell,64110,Jurançon,,05-59-06-45-97,64110,,contact@smep-jurancon.fr,http://www.smep-jurancon.fr,http://eadministrationlafibre64.fr,,,,,False,False,,False,False
3650,21-62078,Ingénierie Territoriale Hautes-Alpes,20004578900019,,,FRL02,"Hôtel du Département, Place Saint Arnoux, Cs 66005",05008,Gap,,(+33) 4-92-40-38-00,,,marchespubics@hautes-alpes.fr,http://www.marches-publics.info/acheteur/hautes-alpes/,http://www.marches-publics.info/acheteur/hautes-alpes/,,,,,False,True,,False,True
3651,21-62079,COMMUNE DE PALAVAS LES FLOTS,None," JEANJEAN Christian, Maire",,,16 boulevard Maréchal Joffre BP 106,34250,PALAVAS LES FLOTS,,04-67-07-73-00,,04-67-07-73-01,correspondre@aws-france.com,https://www.palavaslesflots.com,http://www.marches-publics.info/avis/index.cfm?IDS=4124,,,,,False,False,,False,False
3652,21-62082,Commune de Saint-Raphaël,None, M. Le Maire,,,place Sadi Carnot BP 80160,83700,Saint-Raphaël,,04-94-19-71-45,,,marchespublics@ville-saintraphael.fr,http://www.ville-saintraphael.fr,http://www.ville-saintraphael.fr,,,,,False,False,,False,False
3653,21-62083,Ville de Strasbourg,None, Madame la Maire de Strasbourg,,,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,03-68-98-51-19,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
3654,21-62084,Mairie de Cavaillon,None," DAUDET Gérard, Maire",,,Place Joseph Guis - BP 80037,84301,CAVAILLON CEDEX,,(+33) 4-90-71-96-25,,(+33) 4-90-71-83-76,commande.publique@ville-cavaillon.fr,http://www.cavaillon.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
3655,21-62086,SYND MIXTE DEP VOIRIE COMMUNES CHARENT,None,,,FRI32,"CS 70510 - ZI de l'Ormeau de Pied 131, cours Genêt",17119,Saintes,,(+33) 5-46-92-39-11,,(+33) 5-46-92-39-61,pole-finances@sdv17.fr,http://www.marches-securises.fr,https://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
3656,21-62087,Collectivité européenne d'Alsace,None, Direction des Achats et de la Commande Publique,,,100 Avenue d'Alsace,68000,COLMAR,,03-89-30-63-10,,,contact.achat@alsace.eu,https://www.alsace.eu/,http://alsacemarchespublics.eu,,,,,False,False,,False,False
3657,21-62088,Université François Rabelais de Tours,19370800500478,,Claudine BROQUET,FRB0,60 rue du plat d'Etain,37020,Tours cedex,,(+33) 2-47-36-66-38,,,claudine.broquet@univ-tours.fr,http://www.univ-tours.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=752884&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=752884&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=752884&orgAcronyme=f2h,False,True,,False,True
3658,21-62090,Ville de Strasbourg,None, Madame la Maire de Strasbourg,,,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,03-68-98-51-19,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
3659,21-62092,Lorient Agglomération,None,"M. LOHER Fabrice, Président",,,Maison de l'Agglomération - Esplanade du Péristyle - CS 20001,56314,Lorient cédex,,02-90-74-71-95,,,commande-publique@agglo-lorient.fr,https://www.lorient-agglo.bzh,https://marches.megalis.bretagne.bzh,,,,,False,False,,False,False
3660,21-62093,VILLE DE STRASBOURG,None, Madame la Maire de Strasbourg,,,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,03-68-98-51-19,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
3661,21-62094,Département de l'Ain,None,Monsieur le Président - Direction de la lecture publique,,,45 avenue alsace lorraine,01003,Bourg en bresse cedex,,,,,,http://www.ain.fr/marchespublics,,,,,,False,False,,False,False
3662,21-62095,Laval Agglomération,None,,,FRG03,"1 Place du Général Ferrié, CS 60809",53008,Laval cedex,,(+33) 2-43-49-86-13,,(+33) 2-43-49-46-50,commande.publique@laval.fr,http://www.agglo-laval.fr,https://agglo-laval.achatpublic.com,,https://agglo-laval.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_LSQBmp5nto,,False,True,,False,True
3663,21-62096,Territoire d'Energie Lot-et-Garonne,None,"M. CAUSSE Jean-Marc, Président",,,26 rue Diderot,47000,Agen,,05-53-77-65-00,,05-53-77-72-78,president@te47.fr,http://www.te47.fr,http://www.demat-ampa.fr,,,,,False,False,,False,False
3664,21-62097,COM D AGGL TARBES LOURDES PYRENEES,None,,,FRJ26,Zone tertiaire Pyrène Aéro PôleTéléport 1 - CS 51331,65013,Tarbes cedex 9,,(+33) 5-62-53-34-97,,,marchespublics@agglo-tlp.fr,https://www.agglo-tlp.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
3665,21-62098,MINARM/EMA/SCA/PFAF-CE/BAP,None,"Mme Pauline FAURE-BRAC, MINARM/EMA/SCA/PFAF-centre est/BAP",,,BP 90226,69362,Lyon cedex 07,,04-37-27-30-05,,,pauline.faure-brac@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
3666,21-62099,Rennes Métropole,None, Secrétariat de l'Unité Marchés Affaires Juridiques,,,"4, Avenue Henri Fréville CS 93111",35031,RENNES CEDEX,,02-23-62-10-26,,,dpb-maj@rennesmetropole.fr,http://metropole.rennes.fr/,https://marches.megalis.bretagne.bzh,,,,,False,False,,False,False
3667,21-62100,Museum National d'Histoire Naturelle,None,,Service de la commande publique,FR101,57 rue CUVIER,75005,PARIS,,(+33) 1-40-79-48-67,,,marches@mnhn.fr,https://www.mnhn.fr,https://mnhn.e-marchespublics.com,,https://mnhn.e-marchespublics.com,https://mnhn.e-marchespublics.com,,False,True,,False,True
3668,21-62101,Tours Métropole Val de Loire,None, Direction des achats et de la Commande publique,,,"60, Avenue Marcel Dassault CS 30651",37206,TOURS CEDEX 3,,,,,commandepublique@tours-metropole.fr,http://tours-metropole.fr,https://tours-metropole.achatpublic.com/sdm/ent/gen/index.do,,,,,False,False,,False,False
3669,21-62103,INRIA RHONE ALPES,None," Achats Pôle, INRIA",,,655 AVENUE DE L'EUROPE,38334,Saint ismier,,04-76-61-53-24,,,achats.grenoble@inria.fr,,,,,,,False,False,,False,False
3670,21-62104,Ville de Joué Les Tours,None,,,FRB04,Hôtel de Ville Parvis Raymond Lory CS 50108,37301,Joué- les- tours cedex,,(+33) 2-47-39-70-31,,,m.morais@jouelestours.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_q1HdM0qW1R,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_q1HdM0qW1R,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_q1HdM0qW1R,False,True,,False,True
3671,21-62105,CENTRE HOSPITALIER BRETAGNE ATLANTIQUE,26561337200019,,,FRH04,"Etablissement support du Groupement hospitalier Brocéliande Atlantique, 20 boulevard Général Maurice Guillaudot - BP 70555",56017,Vannes cedex,,(+33) 2-97-29-21-05,,,cellule-juridique.achats@ghba.fr,http://www.ch-bretagne-atlantique.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=754394&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=754394&orgAcronyme=x7c,,False,True,,False,True
3672,21-62106,Ile de France Mobilités,None,Département de la Commande publique,,,41 rue de Châteaudun 75009 Paris,75009,Paris,,,,,,http://www.iledefrance-mobilites.fr,http://www.achatpublic.com,,,,,False,False,,False,False
3673,21-62107,Syndicat aérodrome brive Souillac,None,,Monsieur le Président,FRI21,Mairie de BrivePlace Jean Charbonnel BP 80433,19312,Brive cedex,,(+33) 5-55-18-18-80,,,smabs@brive.fr,https://www.centreofficielles.com,https://www.centreofficielles.com,,https://www.centreofficielles.com,https://www.centreofficielles.com,,False,True,,False,True
3674,21-62108,AGCE DE L ENVIR ET DE MAITRISE ENERGIE,None,,,FRG02,20 avenue du Grésillé,49004,Angers cedex 01,,(+33) 2-41-20-41-20,,(+33) 2-41-87-23-50,florian.philippon@ademe.fr,http://www.ademe.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=746449&orgAcronyme=s2d,,False,True,,False,True
3675,21-62109,ESID de Metz,None,,,FRF33,1 rue du Maréchal Lyautey - BP 30001,57044,Metz cedex 01,,(+33) 3-55-74-80-40,,(+33) 3-55-74-80-29,esid-metz.ach.fct@def.gouv.fr,https://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=741323&orgAcronyme=g7h,https://www.marches-publics.gouv.fr,,False,True,,False,True
3676,21-62110,SPLAAD,None, Service Marchés Service,,,40 Avenue du Drapeau - CS 77418,21074,Dijon cedex,,03-45-83-90-13,,,marches@splaad.com,http://www.splaad.com,https://marches.ternum-bfc.fr/,,,,,False,False,,False,False
3677,21-62111,Commune d Arces Dilo,None, Bakour Annie,,,1 Rue des écoles,89320,Arces-Dilo,,03-86-88-14-03,,,mairie.arces@wanadoo.fr,http://www.arcesdilo.fr,,,,,,False,False,,False,False
3678,21-62112,Groupe CCIR Paris Ile-de-France,None,"M. VALERIUS Germaine, Groupe CCIR Paris Île-de-France",,,47-49 Rue de Tocqueville,75017,Paris,,,,,acheteurs@cci-paris-idf.fr,http://cci-paris-idf.fr,http://Marches-publics.gouv.fr,,,,,False,False,,False,False
3679,21-62113,DEPARTEMENT DU TERRITOIRE DE BELFORT,None, Direction Commande Publique Marchés,,,6 place de la Révolution française,90020,BELFORT CEDEX,,03-84-90-90-90,,,contact@territoiredebelfort.fr,https://www.territoiredebelfort.fr,https://www.marchespublics90.territoiredebelfort.fr,,,,,False,False,,False,False
3680,21-62114,Commune de Port-Vendres,None, Brunel-Guillaume Cécile,,,8 rue Jules Pams,66660,Port-Vendres,,04-68-82-60-94,234,04-68-82-19-62,dgs@port-vendres.com,http://www.port-vendres.com/,http://www.port-vendres.com/,,,,,False,False,,False,False
3681,21-62115,EMA/DCSSA/DAPS-SSA,None,,,FRB06,TSA 20003,45404,Fleury les aubrais cedex,,,,,aline.courbet@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
3682,21-62116,SOLEAM,None,,"David RUSSAC, Responsable Marchés",FRL04,"49, La Canebière - CS 80024",13232,Marseille cedex 01,,(+33) -04-88-91-91-91,,,servicemarches@soleam.net,http://www.soleam.net/nos-marches/,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_P9XAL0thlW,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_P9XAL0thlW,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_P9XAL0thlW,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_qsB2rx2CRu,False,True,,False,True
3683,21-62117,Université de Lorraine,None,"M. russeil jonathan, Universite de Lorraine",Direction des achats et des marchés publics - 2 avenue de la forêt BP 91179 54505 VANDOEUVRE,,34 Cours Léopold CS 25233,54052,Nancy,,,,,dha-nancy@univ-lorraine.fr,http://www.univ-lorraine.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&searchAnnCons,,,,,False,False,,False,False
3684,21-62118,Département d'Ille et Vilaine,None,,,FRH03,"1, Avenue de la Préfecture CS24218",35042,RENNES CEDEX,,,,,contact@ille-et-vilaine.fr,https://marches.megalis.bretagne.bzh,https://marches.megalisbretagne.bzh,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,,False,True,,False,True
3685,21-62119,Mairie de Blain,None,,,FRG01,2 rue Charles de Gaulle - CS90001,44130,Blain,,(+33) 2-40-79-00-08,,,leslie.frouin@ville-blain.fr,http://www.ville-blain.fr/,http://ville-blain.e-marchespublics.com,,http://ville-blain.e-marchespublics.com,http://ville-blain.e-marchespublics.com,,False,True,,False,True
3686,21-62120,Chancellerie des Universités de Paris,None,"Mme SAUSSET Jennifer, Chancellerie des universités de Paris",,,"47, rue des Ecoles",75230,Paris cedex 05,,,,,,,,,,,,False,False,,False,False
3687,21-62121,Ville du Chesnay,20008548800019,,,FR103,Centre communal d'action sociale - 9 rue Pottier - BP 150,78155,Le Chesnay-Rocquencourt cédex,,(+33) 1-39-23-23-23,,,marches.publics@lechesnay-rocquencourt.fr,http://www.lechesnay-rocquencourt.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_1dbk_pLygm,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_1dbk_pLygm,,False,True,,False,True
3688,21-62122,Ville de Quimper,None,,,FRH02,44 Place St-Corentin,29000,Quimper,,,,,marches.publics@quimper.bzh,https://www.quimper.bzh/,https://marches.megalis.bretagne.bzh/,,https://marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=148214&orgAcronyme=a1h,https://marches.megalis.bretagne.bzh/,,False,True,,False,True
3689,21-62123,CHR METZ THIONVILLE,None,,,FRF3,1 Allée du Château CS45001,57085,Metz cedex 3,,(+33) 3-87-55-79-86,,,dmip@chr-metz-thionville.fr,http://Chr-metz-thionville.fr,,,,,,False,True,,False,True
3690,21-62125,Commune du Grau du Roi,None,Monsieur Le Maire,,,Hôtel e Ville 1 Place de La Libération BP16,30240,Le Grau-du-Roi,,,,,,http://www.ville-legrauduroi.fr/fr/marches-publics,http://www.midilibre-marchespublics.com/accueil.htm,,,,,False,False,,False,False
3691,21-62126,SIM Mayotte,None,,Service Achat,FRY50,Place Zakia MadiBP 91,97600,Mamoudzou,,(+33) 2-69-61-11-13,,(+33) 2-69-61-14-95,mistoihi@sim-mayotte.fr,https://www.sim-mayotte.com,https://www.marches-securises.fr/,,,,,False,True,,False,True
3692,21-62127,CA QUIMPER BRETAGNE OCCIDENTALE,None,,,FRH02,44 place Saint-Corentin,29107,Quimper,,,,,marches.publics@quimper.bzh,https://www.quimper-bretagne-occidentale.bzh/,https://marches.megalis.bretagne.bzh/,,https://marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=148213&orgAcronyme=f9g,https://marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=148213&orgAcronyme=f9g,,False,True,,False,True
3693,21-62128,C.C Fontainebleau-Avon,None,M. Penzo Donovan,,,44 rue du Château,77300,Fontainebleau,,01-64-70-10-80,,,commande.publique@pays-fontainebleau.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
3694,21-62129,CC des Portes De Meuse,None, KUSAK Pauline,,,1 Rue de l'Abbaye - Ecurey,55290,MONTIERS-SUR-SAULX,,03-29-75-97-40,,03-29-75-97-40,p.kusak@portesdemeuse.fr,http://cc-portesdemeuse.e-marchespublics.com,http://cc-portesdemeuse.e-marchespublics.com,,,,,False,False,,False,False
3695,21-62130,Voies navigables de France,None,Mme La Directrice Territoriale Nord - Pas-de-Calais de VNF,,,37 rue du Plat - BP 725,59034,Lille cédex,,03-20-15-49-70,,03-20-15-49-71,cp.dt-npdc@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=753119&orgAcronyme=d4t,,,,,False,False,,False,False
3696,21-62131,Ville de Bar le Duc,None,"Mme JOLY Martine, Maire",,,"12, rue Lapique BP 60559",55012,BAR LE DUC CEDEX,,03-29-79-56-31,,03-72-62-00-19,marchespublics@barleduc.fr,http://www.barleduc.fr,http://www.klekoon.com,,,,,False,False,,False,False
3697,21-62132,PNR du Verdon,None, HIDALGO Zoé,,,Domaine de Valx,04360,Moustiers Sainte Marie,,04-92-74-68-00,,,zhidalgo@parcduverdon.fr,http://parcduverdon.fr,http://parcduverdon.e-marchespublics.com,,,,,False,False,,False,False
3698,21-62133,COMMUNE DE TAVERNY,None,,,FR108,2 place Charles de Gaulle,95150,Taverny,,,,,marche@ville-taverny.fr,https://www.ville-taverny.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com,https://www.achatpublic.com,,False,True,,False,True
3699,21-62134,CENTRE HOSPITALIER REGIONAL D ORLEANS,None,"M. VATAN Loïc, Responsable cellule juridique des marchés",,,Direction achat logistique et patrimoine 14 avenue de l'hopital CS 86709,45067,Orleans cedex 2,,02-38-74-43-94,,,cellule.marches-dal@chr-orleans.fr,http://chr-orleans.fr,,,,,,False,False,,False,False
3700,21-62135,COMMUNE D IVRY SUR SEINE,None,,,FR107,Esplanade georges marrane,94200,Ivry sur seine,,,,,smp@ivry94.fr,https://marches.maximilien.fr/?page=frame.ConsultationsOrganisme&org=j4z,,,,,,False,True,,False,True
3701,21-62136,Commune_FERE-CHAMPENOISE,None,,,FRF23,Place Clémenceau,51230,FèRE-CHAMPENOISE,,,,,cladam.ferechampenoise@hotmail.fr,https://www.xmarches.fr,https://www.xmarches.fr/entreprise/detailConsultation.php?key=17621,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=17621,https://www.xmarches.fr/entreprise/detailConsultation.php?key=17621,,False,True,,False,True
3702,21-62137,Ville de Fameck,21570206900018,,,FR,29 avenue Jeanne d'Arc,57290,FAMECK,,(+33) 3-82-88-22-22,,,vlupo@ville-fameck.fr,https://www.ville-fameck.fr,https://www.marches-demat.com:443/8414,https://www.marches-demat.com/,https://www.marches-demat.com/,https://www.marches-demat.com/,,False,True,,False,True
3703,21-62138,Conseil régional des Pays de la Loire,None,Mme La présidente du conseil régional,Service commande publique et stratégie d'achat,,1 rue de la Loire,44966,Nantes cedex 9,,02-28-20-58-38,,,demandedce@paysdelaloire.fr,http://www.paysdelaloire.fr,http://Marchespublics.paysdelaloire.fr,,,,,False,False,,False,False
3704,21-62139,Université Denis Diderot - Paris 7,None,,,FR101,16 rue Marguerite Duras,75013,Paris,,,,(+33) 1-57-27-54-84,achats@u-paris.fr,https://u-paris.fr/,,,,,,False,True,,False,True
3705,21-62140,COMMUNE DE LORGUES,None," ALEMAGNA Claude, Maire",,,Cours de la République,83510,LORGUES,,(+33) 4-94-85-92-92,,,marchespublics@lorgues.fr,http://www.lorgues.fr,https://www.marches-securises.fr/,,,,,False,False,,False,False
3706,21-62141,Marseille Habitat,None,,,FR,Espace Colbert - 10 rue Sainte Barbe,13001,Marseille,,(+33) 4-91-15-49-27,,(+33) 4-91-15-49-59,karine.putzu@marseillehabitat.fr,https://e-marchespublics.com,,,,https://www.e-marchespublics.com,,False,True,,False,True
3707,21-62142,COMMUNE DE BORDEAUX,None,"M. HURMIC Pierre, Maire de la ville de Bordeaux, Président du CCAS",,,Place Pey Berland,33045,BORDEAUX,,,,,dam@mairie-bordeaux.fr,http://www.bordeaux.fr,https://www.marchespublics.bordeaux-metropole.fr,,,,,False,False,,False,False
3708,21-62143,INERIS,None,,Blandine Babani,FRE22,Parc technologique Alata,60550,Verneuil en halatte,,(+33) 3-44-55-69-46,,,blandine.babani@ineris.fr,http://www.ineris.fr,,,,,,False,True,,False,True
3709,21-62144,S.E.R.L,None,,SERL,FRK26,4 boulevard Eugene Deruelle CS13312,69427,LYON,,(+33) 4-72-61-50-00,,,a.lamarsalle@serl.fr,http://www.serl.fr,https://serl.achatpublic.com,,,,,False,True,,False,True
3710,21-62145,Grand Montauban Communauté d'agglo,None," DEVILLE Thierry, Président",,,9 rue de l'hôtel de ville BP 764,82000,MONTAUBAN CEDEX,,05-63-22-12-87,,05-63-93-58-00,marchespublics@ville-montauban.fr,http://www.montauban.com,http://www.montauban.com/,,,,,False,False,,False,False
3711,21-62146,Communauté Urbaine d'Arras,None," LETURQUE Frédéric, Président",,,"La Citadelle, 146 Allée du Bastion de la Reine, CS10345",62026,ARRAS,,,,,correspondre@aws-france.com,https://www.cu-arras.fr/,https://marches-publics.info,,,,,False,False,,False,False
3712,21-62147,DEPARTEMENT DE L ALLIER,None, le Président,,,1 AVENUE VICTOR HUGO BP 1669,03016,MOULINS,,04-70-34-40-03,,,correspondance-mp@allier.fr,http://www.allier.fr,http://www.allier.fr,,,,,False,False,,False,False
3713,21-62148,GRENOBLE-ALPES METROPOLE,20004071500019,,,FRK24,"Le Forum - Cs 50053, 3 rue Malakoff",38031,Grenoble,,,,,correspondre@aws-france.com,http://www.lametro.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
3714,21-62149,DEPARTEMENT DE LA SAVOIE,22730001900014,,,FRK27,"Château des Ducs de Savoie, Cs 31802",73018,Chambery,,(+33) 4-79-96-73-73,,,correspondre@aws-france.com,http://www.savoie.fr,http://www.savoie.fr/marches-publics,,http://www.savoie.fr/marches-publics,http://www.savoie.fr/marches-publics,,False,True,,False,True
3715,21-62150,Service départemental d'incendie et de,None,,,FRC12,Rue du colonel rimailho BP 50007,58640,Varennes-vauzelles,,,,,marches@sdis58.fr,https://www.ternum-bfc.fr,,,,,,False,True,,False,True
