BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
21-159198,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.marches-publics.info/ -Par la seule remise d'un pli, l'entreprise confirme son intention de candidater et soumissionner à la consultation et s'engage, si elle est désignée attributaire, à signer le marché (Acte d'attribution) ainsi que tous les documents annexes prévus par la réglementation et/ou rappelés dans les documents de la consultation. En cas de refus de signature, l'attributaire s'expose à voir sa responsabilité engagée par l'Acheteur. Les exigences de la collectivité concernant les modalités de transmission des candidatures et des offres sont prévues au règlement de la consultation (environnement technique nécessaire au bon fonctionnement du service, modalités d'obtention des documents, précisions quant aux modalités particulières detransmission, rappel de la procédure dématérialisée de présentation et de remise des offres, utilisation des anti-virus). Le marché, chaque lot sera attribué sur la base du critère Valeur technique noté sur 10 points, le critère prix noté sur 8 points et le critère performances en matière de protection de l'environnement sur 2 points . Les estimations mentionnées correspondent à la durée initiale du marché hors reconduction. Il est prévu une avance pour le lot no1 (cf article 3.4.2 du CCAP). Il est précisé que l'Acheteur peut décider d'examiner les offres avant les candidatures. Les date et heure mentionnées pour l'ouverture des offres sont indiquées à titre prévisionnel (sous réserve d'un report de publicité) et pourront être modifiées sans préavis. Les séances ne sont pas publiques. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","Voie de recours: *référé pré contractuel (Cja, art L.551-1et suivants pour les pouvoirs adjudicateurs); *référé contractuel (Cja, art L 551-13 et suivants); *recours en contestation: (Arrêt Ce du 04/04/2014 Département Tarn et Garonne) est ouvert à tous candidat, un recours en contestation de la validité du contrat, devant le même tribunal dans les deux mois qui suivent la publication de l'avis d'attribution du marché",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Cciral,None,,,"Place Félix Baret, Cs 80001",13282,Marseille,,,(+33) 4-84-35-45-54,,(+33) 4-84-35-44-60,catherine.pietri@paca.pref.gouv.fr,
21-159199,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.sarthe-marchespublics.fr -Le DCE peut être téléchargé jusqu'au jour de la date et heure limite de remise des offres à l'adresse suivante http://www.sarthe-marchespublics.fr. Seules les offres électroniques sont admises ; tout autre mode de transmission conduirait à un rejet de l'offre. Les modalités de transmission électronique des plis sont définies dans le règlement de la consultation.Critères de sélection candidats 1 Aptitude à exercer l'activité professionnelle - 2 Capacités techniques et professionnelles - 3 Capacité économique et financièreRenseignements administratifs : Cassandra Lucas 02.43.47.37.31Renseignements techniques : Sandra Maldi-Lefaux 02.43.47.48.22. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Nantes,None,,,"6, allée de l'Ile-Gloriette",44041,Nantes,,,(+33) 2-40-99-46-00,,(+33) 2-40-99-46-58,greffe.ta-nantes@juradm.fr,http://nantes.tribunal-administratif.fr
21-159199,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.sarthe-marchespublics.fr -Le DCE peut être téléchargé jusqu'au jour de la date et heure limite de remise des offres à l'adresse suivante http://www.sarthe-marchespublics.fr. Seules les offres électroniques sont admises ; tout autre mode de transmission conduirait à un rejet de l'offre. Les modalités de transmission électronique des plis sont définies dans le règlement de la consultation.Critères de sélection candidats 1 Aptitude à exercer l'activité professionnelle - 2 Capacités techniques et professionnelles - 3 Capacité économique et financièreRenseignements administratifs : Cassandra Lucas 02.43.47.37.31Renseignements techniques : Sandra Maldi-Lefaux 02.43.47.48.22. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité Consultatif de règlement amiable des différends ou litiges relatifs aux marchés publics,None,,,22 mail Pablo Picasso,44042,Nantes,,,(+33) 2-53-46-79-83,,(+33) 2-53-46-79-79,paysdl.ccira@direccte.gouv.fr,http://pays-de-la-loire.direccte.gouv.fr
21-159199,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.sarthe-marchespublics.fr -Le DCE peut être téléchargé jusqu'au jour de la date et heure limite de remise des offres à l'adresse suivante http://www.sarthe-marchespublics.fr. Seules les offres électroniques sont admises ; tout autre mode de transmission conduirait à un rejet de l'offre. Les modalités de transmission électronique des plis sont définies dans le règlement de la consultation.Critères de sélection candidats 1 Aptitude à exercer l'activité professionnelle - 2 Capacités techniques et professionnelles - 3 Capacité économique et financièreRenseignements administratifs : Cassandra Lucas 02.43.47.37.31Renseignements techniques : Sandra Maldi-Lefaux 02.43.47.48.22. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Nantes,None,,,"6, allée de l'Ile-Gloriette",44041,Nantes,,,(+33) 2-40-99-46-00,,(+33) 2-40-99-46-58,greffe.ta-nantes@juradm.fr,
21-159199,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.sarthe-marchespublics.fr -Le DCE peut être téléchargé jusqu'au jour de la date et heure limite de remise des offres à l'adresse suivante http://www.sarthe-marchespublics.fr. Seules les offres électroniques sont admises ; tout autre mode de transmission conduirait à un rejet de l'offre. Les modalités de transmission électronique des plis sont définies dans le règlement de la consultation.Critères de sélection candidats 1 Aptitude à exercer l'activité professionnelle - 2 Capacités techniques et professionnelles - 3 Capacité économique et financièreRenseignements administratifs : Cassandra Lucas 02.43.47.37.31Renseignements techniques : Sandra Maldi-Lefaux 02.43.47.48.22. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,Ville du Mans,None,,,"Ville du Mans, 16 avenue François Mitterrand, Cs40010",72039,Le Mans,,FRG04,(+33) 2-43-47-37-31,,(+33) 2-43-47-37-40,marches@lemans.fr,http://www.lemans.fr
21-159201,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://ouestrhodanien.marches-publics.info/ -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupementsou en qualité de membres de plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Une visite sur site est obligatoire. L'offre d'un candidat qui n'a pas effectué cette visite sera déclarée irrégulière. Les modalités d'organisation de la viste sont disponibles dans le règlement de la consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Lyon,None,,,"184, rue Duguesclin",69433,Lyon,,,(+33) 4-78-14-10-10,,(+33) 4-78-14-10-65,greffe.ta-lyon@juradm.fr,
21-159201,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://ouestrhodanien.marches-publics.info/ -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupementsou en qualité de membres de plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Une visite sur site est obligatoire. L'offre d'un candidat qui n'a pas effectué cette visite sera déclarée irrégulière. Les modalités d'organisation de la viste sont disponibles dans le règlement de la consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Lyon,None,,,"184, rue Duguesclin",69433,Lyon,,,(+33) 4-78-14-10-10,,(+33) 4-78-14-10-65,greffe.ta-lyon@juradm.fr,
21-159202,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.lamayenne.fr","Les voies de recours ouvertes aux candidats sont les suivantes :- Avant la signature du marché pour le référé pré-contractuel.- 31 jours à compter de la publication de l'avis d'attribution ou 6 mois à compter du lendemain de la conclusion du contrat pour le référé contractuel.- Deux mois à compter de la publicité relative à la signature et à la consultation du contrat pour le recours en contestation de la validité du contrat.Le tribunal administratif peut être saisi par courrier, ou par l'application Télérecours citoyens accessible à partir du site www.telerecours.fr",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,Conseil Départemental de la Mayenne,None,,,39 rue Mazagran,53014,LAVAL,,,02-43-66-52-12,,02-43-66-54-22,sjmpa@lamayenne.fr,https://www.lamayenne.fr
21-159202,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.lamayenne.fr","Les voies de recours ouvertes aux candidats sont les suivantes :- Avant la signature du marché pour le référé pré-contractuel.- 31 jours à compter de la publication de l'avis d'attribution ou 6 mois à compter du lendemain de la conclusion du contrat pour le référé contractuel.- Deux mois à compter de la publicité relative à la signature et à la consultation du contrat pour le recours en contestation de la validité du contrat.Le tribunal administratif peut être saisi par courrier, ou par l'application Télérecours citoyens accessible à partir du site www.telerecours.fr",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Nantes,None,,,6 allée de l'Ile-Gloriette BP 24111,44041,Nantes,,,,,,greffe.ta-nantes@juradm.fr,
21-159203,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://marches-publics.info -Date prévisionnelle de démarrage des travaux des présents lots : février.2022.Date de démarrage des travaux des autres lots : juillet.2020 (chantier en cours).Date de fin de travaux : juin 2022.Critères de jugement des candidatures cf articles R. 2144-1 à R. 2144-7 du Code de la Commande Publique :Capacités financières / Capacités professionnelles / Moyens en personnel et en matériels du candidat.Remise des offres sous forme dématérialisée : https://www.marches-publics.info. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","- Référé précontractuel, recours pouvant être introduit depuis le début de la procédure de passation jusqu'à la signature du marché (articles L 551-1 et suivants et R 551-1 et suivants du code de justice administrative) ;- Référé contractuel, recours pouvant en principe être introduit après la signature du marché, au plus tard le trente et unième jour suivant la publication de l'avis d'attribution au Journal Officiel de l'Union Européenne, ou en l'absence de la publication d'avis jusqu'à l'expiration d'un délai de six mois à compter du lendemain du jour de la signature du marché (articles L 551-13 et suivants et R 551-7 et suivants du code de justice administrative) ;- Recours de pleine juridiction en contestation de la validité du contrat, recours pouvant être introduit dans un délai de deux mois à compter de l'accomplissement des mesures de publicité appropriées (Conseil d'Etat 4 avril 2014, Département de Tarn et Garonne, no 358994)",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Montpellier,None,,,"6, rue Pitot",34063,Montpellier,,,(+33) 4-67-54-81-00,,(+33) 4-67-54-74-10,greffe.ta-montpellier@juradm.fr,
21-159204,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.marches-publics.infoCriteres d'attributions : Le critère valeur technique est décomposé en quatre sous-critères suivant la structure du mémoire justificatif et pondérés comme ci-dessous :-Sous-critère 1 : Niveau adéquation de l'organisation proposée : Coefficient : 2-Sous-critère 2 : Niveau de démonstration de la prise en compte des contraintes d'intervention sur le réseau et de la prise en compte des besoins techniques définis dans le CCTP : Coefficient : 5-Sous-critère 3 : Niveau de démonstration de la connaissance du marché dans la conjoncture actuelle : Coefficient : 3.-Sous-critère 4 : Niveau de démonstration de la bonne étude du projet et de l'optimisation du planning de base du dossier de consultation : Coefficient : 5.Le RC apporte tous les renseignements complémentaires au présent avis.Selon les dispositions de l'article R2143-4 du code de la commande publique, l'acheteur accepte que les candidats présentent leur candidature sous la forme d'un document unique de marché européen (DUME) établi conformément au modèle fixé par le règlement d'exécution 2016/7 de la commission européenne du 5 janvier 2016 établissant le formulaire type pour le document unique de marché européen en lieu et place de l'ensemble des documents et renseignements justifiant de leurs capacités.Dans ce cas, il est précisé que l'acheteur n'autorise pas les candidats à se limiter à indiquer dans le document unique de marché européen qu'ils disposent de l'aptitude et des capacités requises sans fournir d'informations particulières sur celles-ci. le Dume devra obligatoirement être rédigé en français (cf. mode opératoire figurant en annexe du RC).La visite des sites est obligatoire.Le certificat qui sera remis au candidat à l'issue de la visite est une composante obligatoire du dossier d'offre.En outre, la visite des sites étant une composante substantielle de l'offre, les candidats n'ayant pas procédés à la visite effective des sites ne pourront régulariser leurs offres ; ces dernières seront donc déclarées irrégulières.Au vu des contraintes d'exploitation, la visite s'effectuera entre 01h00 et 04h00 à une date fixée au plus tard 10 jours avant la date de remise des offres. Au vue des contraintes de planification sur un réseau en exploitation, une seule date de visite sera prévue",Cf. le greffe du Tribunal Administratif à l'adresse ci-dessus,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Lyon,None,,,184 rue Duguesclin Cedex 03,69433,Lyon,,,04-78-14-10-10,,04-78-14-10-65,greffe.ta-lyon@juradm.fr,http://lyon.tribunal-administratif.fr/
21-159205,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.savoie.fr/marches-publics -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Grenoble,None,,,2 Place de Verdun,38022,Grenoble,,,(+33) 4-76-42-90-00,,(+33) 4-76-42-22-69,greffe.ta-grenoble@juradm.fr,https://www.telerecours.fr
21-159205,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.savoie.fr/marches-publics -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Grenoble,None,,,2 Place de Verdun,38022,Grenoble,,,(+33) 4-76-42-90-00,,(+33) 4-76-42-22-69,greffe.ta-grenoble@juradm.fr,https://www.telerecours.fr
21-159208,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://marchespublics.moselle.fr -Les variantes à l'initiative des candidats sont autorisées.Accord-cadre à marchés subséquents sans minimum avec maximum multi-attributairesMontant maximum pour la durée totale de l'accord-cadre : 400 000,00 euro(s) HT soit 480 000,00 euro(s) TTC. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","Les voies de recours ouvertes aux candidats sont les suivantes:- référé précontractuel (art. L.551-1 et suivants du Code de Justice Administrative);- référé contractuel (art. L.551-13 et suivants du Code de Justice Administrative);- recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Strasbourg,None,,,"31, avenue de la Paix",67070,Strasbourg,,,(+33) 3-88-21-23-23,,(+33) 3-88-36-44-66,greffe.ta-strasbourg@juradm.fr,
21-159210,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://agysoft.marches-publics.info -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",Le tribunal administratif peut être saisi par l'application informatique 'Télérecours citoyens' accessible par le site Internet www.telerecours.fr,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Clermont-Ferrand,None,,,6 cours Sablon,63033,Clermont-Ferrand,,,(+33) 4-73-14-61-00,,(+33) 4-73-14-61-22,greffe.ta-clermont-ferrand@juradm.fr,
21-159210,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://agysoft.marches-publics.info -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.",Le tribunal administratif peut être saisi par l'application informatique 'Télérecours citoyens' accessible par le site Internet www.telerecours.fr,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité Consultatif Inter-régional de Règlement Amiable des litiges relatifs aux Marchés Publics de Lyon : Direccte à l'attention du Ccira de Lyon,None,,,1 Boulevard Vivier Merle,69443,Lyon,,,,,,ara.ccira@direccte.gouv.fr,
21-159211,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://achats.regioncentre-valdeloire.frChaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif d'Orléans,None,,,"28, rue de la Bretonnerie Cedex 1",45057,Orléans,,,02-38-77-59-00,,02-38-53-85-16,greffe.ta-orleans@juradm.fr,
